"","id","task","trial","reaction_time","targ_index","group","gender","age_at_web_month","age_at_web_year","hit_trial_n","sl_aprime","domain","modality","scaled_rt","mean_rt","rt_slope_raw","initial_rt"
"2483","blast_a_027","tsl",574,583.17460317458,47,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",0.688064900169735,314.448,-6.262,314.448
"2484","blast_a_027","tsl",385,-162.040816326548,30,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",-1.22003337313765,314.448,-6.262,314.448
"2485","blast_a_027","tsl",232,600.589569161012,17,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",0.732655317462312,314.448,-6.262,314.448
"2486","blast_a_027","tsl",415,792.154195011317,33,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",1.22314990767951,314.448,-6.262,314.448
"2487","blast_a_027","tsl",274,-7.12018140586679,21,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",-0.823364452639838,314.448,-6.262,314.448
"2488","blast_a_027","tsl",112,-185.260770975045,8,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",-1.27948726286088,314.448,-6.262,314.448
"2489","blast_a_027","tsl",364,467.07482993197,28,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",0.39079545155325,314.448,-6.262,314.448
"2490","blast_a_027","tsl",532,438.049886621268,43,"adult","F",225,18.75,31,0.841813779754391,"nonling","auditory",0.316478089399002,314.448,-6.262,314.448
"2584","blast_a_028","tsl",70,562.857142857151,4,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.160834238784105,530.724,0.207,530.724
"2585","blast_a_028","tsl",79,510.612244897966,5,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.100662503431759,530.724,0.207,530.724
"2586","blast_a_028","tsl",376,429.342403628123,29,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.507435213545325,530.724,0.207,530.724
"2587","blast_a_028","tsl",385,542.539682539693,30,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.0591410612557275,530.724,0.207,530.724
"2588","blast_a_028","tsl",103,522.222222222222,7,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.0425521162727153,530.724,0.207,530.724
"2589","blast_a_028","tsl",112,481.587301587307,8,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.245938471329465,530.724,0.207,530.724
"2590","blast_a_028","tsl",43,632.517006802725,2,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.509496561738561,530.724,0.207,530.724
"2591","blast_a_028","tsl",553,835.691609977271,45,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",1.52642833702217,530.724,0.207,530.724
"2592","blast_a_028","tsl",439,932.562358276662,35,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",2.01128687988109,530.724,0.207,530.724
"2593","blast_a_028","tsl",457,591.882086167782,36,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.306110206681671,530.724,0.207,530.724
"2594","blast_a_028","tsl",541,335.374149659856,44,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.97776615961419,530.724,0.207,530.724
"2595","blast_a_028","tsl",28,786.349206349211,1,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",1.27945919159637,530.724,0.207,530.724
"2596","blast_a_028","tsl",517,591.882086167782,41,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.306110206681671,530.724,0.207,530.724
"2597","blast_a_028","tsl",205,493.197278911548,15,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.187828084170496,530.724,0.207,530.724
"2598","blast_a_028","tsl",220,501.90476190475,16,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.144245293801163,530.724,0.207,530.724
"2599","blast_a_028","tsl",232,172.834467120168,17,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-1.79131157984133,530.724,0.207,530.724
"2600","blast_a_028","tsl",568,571.56462585031,46,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.204417029153223,530.724,0.207,530.724
"2601","blast_a_028","tsl",427,472.879818594076,34,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.289521261698943,530.724,0.207,530.724
"2602","blast_a_028","tsl",127,286.031746031753,9,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-1.2247353050402,530.724,0.207,530.724
"2603","blast_a_028","tsl",160,346.984126984125,11,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.919655772455081,530.724,0.207,530.724
"2604","blast_a_028","tsl",493,391.609977324247,39,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.696293971812439,530.724,0.207,530.724
"2605","blast_a_028","tsl",181,594.784580498878,13,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.320637803471592,530.724,0.207,530.724
"2606","blast_a_028","tsl",325,774.73922902497,25,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",1.2213488044374,530.724,0.207,530.724
"2607","blast_a_028","tsl",364,493.197278911548,28,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.187828084170496,530.724,0.207,530.724
"2608","blast_a_028","tsl",391,815.374149659884,31,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",1.42473515949414,530.724,0.207,530.724
"2609","blast_a_028","tsl",574,623.809523809466,47,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.465913771368943,530.724,0.207,530.724
"2610","blast_a_028","tsl",586,623.809523809523,48,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.465913771369228,530.724,0.207,530.724
"2611","blast_a_028","tsl",256,835.691609977328,19,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",1.52642833702245,530.724,0.207,530.724
"2612","blast_a_028","tsl",169,490.294784580509,12,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-0.202355680960132,530.724,0.207,530.724
"2613","blast_a_028","tsl",292,155.419501133792,22,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-1.87847716057986,530.724,0.207,530.724
"2614","blast_a_028","tsl",505,103.17460317458,40,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-2.13997390279586,530.724,0.207,530.724
"2615","blast_a_028","tsl",193,652.834467120197,14,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.611189739267009,530.724,0.207,530.724
"2616","blast_a_028","tsl",406,204.761904761881,32,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-1.63150801515391,530.724,0.207,530.724
"2617","blast_a_028","tsl",244,693.469387755111,18,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.814576094323754,530.724,0.207,530.724
"2618","blast_a_028","tsl",304,562.857142857137,23,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.160834238784035,530.724,0.207,530.724
"2619","blast_a_028","tsl",274,693.469387755111,21,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",0.814576094323754,530.724,0.207,530.724
"2620","blast_a_028","tsl",313,326.666666666654,24,"adult","F",231,19.25,37,0.9281677436205,"nonling","auditory",-1.02134894998352,530.724,0.207,530.724
"2712","blast_a_030","tsl",433,138.004535147388,35,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",-0.415782466473302,320.106,2.917,320.106
"2713","blast_a_030","tsl",397,138.004535147331,32,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",-0.415782466473432,320.106,2.917,320.106
"2714","blast_a_030","tsl",52,929.659863945594,3,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",1.39176329180942,320.106,2.917,320.106
"2715","blast_a_030","tsl",82,-7.12018140589521,5,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",-0.747138242510445,320.106,2.917,320.106
"2716","blast_a_030","tsl",223,-330.385487528342,16,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",-1.4852332336332,320.106,2.917,320.106
"2717","blast_a_030","tsl",124,536.734693877559,9,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",0.494617528188805,320.106,2.917,320.106
"2718","blast_a_030","tsl",211,323.764172335615,15,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",0.00835292685429652,320.106,2.917,320.106
"2719","blast_a_030","tsl",370,583.174603174608,30,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",0.600651376520687,320.106,2.917,320.106
"2720","blast_a_030","tsl",283,103.174603174608,21,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",-0.495307852722198,320.106,2.917,320.106
"2721","blast_a_030","tsl",340,889.024943310679,27,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",1.29898367451903,320.106,2.917,320.106
"2722","blast_a_030","tsl",199,838.594104308395,14,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",1.18383754234608,320.106,2.917,320.106
"2723","blast_a_030","tsl",46,-301.360544217669,2,"adult","F",252,21,12,0.688866513233602,"nonling","auditory",-1.41896207842573,320.106,2.917,320.106
"2750","blast_a_032","tsl",124,748.000000000001,9,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",1.0301048637279,309.086,-2.669,309.086
"2751","blast_a_032","tsl",259,-41.3333333333128,19,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.822414954209342,309.086,-2.669,309.086
"2752","blast_a_032","tsl",223,-238.66666666667,16,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-1.28554490869372,309.086,-2.669,309.086
"2753","blast_a_032","tsl",346,841.333333333334,28,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",1.24915281517319,309.086,-2.669,309.086
"2754","blast_a_032","tsl",52,-38.6666666666571,3,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.81615644131093,309.086,-2.669,309.086
"2755","blast_a_032","tsl",157,481.333333333349,12,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.404253573884259,309.086,-2.669,309.086
"2756","blast_a_032","tsl",115,910.666666666677,8,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",1.41187415053257,309.086,-2.669,309.086
"2757","blast_a_032","tsl",478,481.333333333321,39,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.404253573884193,309.086,-2.669,309.086
"2758","blast_a_032","tsl",499,841.333333333278,41,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",1.24915281517306,309.086,-2.669,309.086
"2759","blast_a_032","tsl",46,428.000000000008,2,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.279083315915505,309.086,-2.669,309.086
"2760","blast_a_032","tsl",484,499.999999999982,40,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.448063164173238,309.086,-2.669,309.086
"2761","blast_a_032","tsl",556,478.666666666622,45,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.397995060985681,309.086,-2.669,309.086
"2762","blast_a_032","tsl",580,-270.666666666709,47,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-1.36064706347505,309.086,-2.669,309.086
"2763","blast_a_032","tsl",199,-270.666666666652,14,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-1.36064706347492,309.086,-2.669,309.086
"2764","blast_a_032","tsl",211,531.999999999992,15,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.523165318954503,309.086,-2.669,309.086
"2765","blast_a_032","tsl",469,-441.333333333357,38,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-1.76119188897496,309.086,-2.669,309.086
"2766","blast_a_032","tsl",235,910.666666666677,17,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",1.41187415053257,309.086,-2.669,309.086
"2767","blast_a_032","tsl",247,-19.9999999999818,18,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.772346851021853,309.086,-2.669,309.086
"2768","blast_a_032","tsl",271,91.9999999999845,20,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.509489309287586,309.086,-2.669,309.086
"2769","blast_a_032","tsl",283,940.000000000018,21,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",1.48071779241539,309.086,-2.669,309.086
"2770","blast_a_032","tsl",301,489.333333333359,23,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.423029112579593,309.086,-2.669,309.086
"2771","blast_a_032","tsl",310,-369.333333333326,24,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-1.5922120407171,309.086,-2.669,309.086
"2772","blast_a_032","tsl",460,289.333333333332,37,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.0463593548032301,309.086,-2.669,309.086
"2773","blast_a_032","tsl",397,241.33333333333,32,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.159012586975097,309.086,-2.669,309.086
"2774","blast_a_032","tsl",433,499.999999999982,35,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.448063164173238,309.086,-2.669,309.086
"2775","blast_a_032","tsl",448,430.666666666677,36,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",0.285341828813947,309.086,-2.669,309.086
"2776","blast_a_032","tsl",418,-100.000000000023,34,"adult","M",254,21.1666666666667,27,0.756256256256256,"nonling","auditory",-0.960102237975053,309.086,-2.669,309.086
"2867","blast_a_035","tsl",403,779.999999999955,33,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.926508440295525,407.048,-9.005,407.048
"2868","blast_a_035","tsl",478,401.33333333328,39,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.0141957370832665,407.048,-9.005,407.048
"2869","blast_a_035","tsl",67,910.666666666677,4,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",1.25111762826439,407.048,-9.005,407.048
"2870","blast_a_035","tsl",109,950.666666666669,7,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",1.35048778784664,407.048,-9.005,407.048
"2871","blast_a_035","tsl",484,401.333333333337,40,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.0141957370831249,407.048,-9.005,407.048
"2872","blast_a_035","tsl",310,158.666666666647,24,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.617041371882254,407.048,-9.005,407.048
"2873","blast_a_035","tsl",283,580.000000000023,21,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.429657642384371,407.048,-9.005,407.048
"2874","blast_a_035","tsl",211,478.666666666622,15,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.1779199047758,407.048,-9.005,407.048
"2875","blast_a_035","tsl",247,81.3333333333617,18,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.80915701374118,407.048,-9.005,407.048
"2876","blast_a_035","tsl",448,939.999999999961,36,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",1.3239890786246,407.048,-9.005,407.048
"2877","blast_a_035","tsl",322,580.000000000023,25,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.429657642384371,407.048,-9.005,407.048
"2878","blast_a_035","tsl",328,230.66666666665,26,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.438175084634171,407.048,-9.005,407.048
"2879","blast_a_035","tsl",340,-190.666666666668,27,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-1.48487409890065,407.048,-9.005,407.048
"2880","blast_a_035","tsl",370,-430.666666666677,30,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-2.08109505639426,407.048,-9.005,407.048
"2881","blast_a_035","tsl",199,459.999999999961,14,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.131547163637424,407.048,-9.005,407.048
"2882","blast_a_035","tsl",511,678.666666666611,42,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.674770702687095,407.048,-9.005,407.048
"2883","blast_a_035","tsl",139,929.333333333282,10,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",1.29749036940263,407.048,-9.005,407.048
"2884","blast_a_035","tsl",469,-268.000000000011,38,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-1.67698974075972,407.048,-9.005,407.048
"2885","blast_a_035","tsl",235,198.666666666611,17,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.517671212300079,407.048,-9.005,407.048
"2886","blast_a_035","tsl",571,129.333333333307,46,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",-0.689912822242598,407.048,-9.005,407.048
"2887","blast_a_035","tsl",580,547.999999999984,47,"adult","M",236,19.6666666666667,21,0.763559969442322,"nonling","auditory",0.350161514718463,407.048,-9.005,407.048
"2978","blast_a_037","tsl",205,-161.333333333896,15,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-1.59892476130474,384.41,3.292,384.41
"2979","blast_a_037","tsl",145,249.333333336835,10,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.395749654314038,384.41,3.292,384.41
"2980","blast_a_037","tsl",256,300.00000000291,19,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.24730597228592,384.41,3.292,384.41
"2981","blast_a_037","tsl",160,428.000000003958,11,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.127709645476776,384.41,3.292,384.41
"2982","blast_a_037","tsl",313,238.666666667996,24,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.427000955800371,384.41,3.292,384.41
"2983","blast_a_037","tsl",325,299.999999999272,25,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.247305972296578,384.41,3.292,384.41
"2984","blast_a_037","tsl",385,270.666666670877,30,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.333247051352024,384.41,3.292,384.41
"2985","blast_a_037","tsl",427,780.00000000291,34,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",1.15900259431268,384.41,3.292,384.41
"2986","blast_a_037","tsl",304,572.000000004191,23,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.549602215457038,384.41,3.292,384.41
"2987","blast_a_037","tsl",457,689.333333335962,36,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.893366531732117,384.41,3.292,384.41
"2988","blast_a_037","tsl",355,940.000000003201,27,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",1.62777211651306,384.41,3.292,384.41
"2989","blast_a_037","tsl",169,459.999999999563,12,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.221463549903806,384.41,3.292,384.41
"2990","blast_a_037","tsl",523,409.333333337127,42,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.0730198678863496,384.41,3.292,384.41
"2991","blast_a_037","tsl",532,649.333333331451,43,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.776174151169018,384.41,3.292,384.41
"2992","blast_a_037","tsl",493,-1.33333332996699,39,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-1.1301552390937,384.41,3.292,384.41
"2993","blast_a_037","tsl",475,-478.666666662757,38,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-2.52865098032071,384.41,3.292,384.41
"2994","blast_a_037","tsl",541,601.333333332586,44,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.635543294512484,384.41,3.292,384.41
"2995","blast_a_037","tsl",505,481.333333333605,40,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.28396615286582,384.41,3.292,384.41
"2996","blast_a_037","tsl",463,830.666666668985,37,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",1.30744627634079,384.41,3.292,384.41
"2997","blast_a_037","tsl",28,529.333333336108,1,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.424597009533013,384.41,3.292,384.41
"2998","blast_a_037","tsl",439,310.666666668112,35,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.216054670810242,384.41,3.292,384.41
"2999","blast_a_037","tsl",43,-361.333333330986,2,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-2.18488666404563,384.41,3.292,384.41
"3000","blast_a_037","tsl",79,739.999999998399,5,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",1.04181021374958,384.41,3.292,384.41
"3001","blast_a_037","tsl",70,318.666666669742,4,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",-0.19261619469549,384.41,3.292,384.41
"3002","blast_a_037","tsl",103,500.000000004075,7,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.338655930466909,384.41,3.292,384.41
"3003","blast_a_037","tsl",61,398.666666668287,3,"adult","F",236,19.6666666666667,26,0.852290280001123,"nonling","auditory",0.0417685664000134,384.41,3.292,384.41
"3074","blast_a_038","tsl",556,-281.333333333389,45,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.51417413621418,-9.333,-4.741,-9.333
"3075","blast_a_038","tsl",82,-377.333333333336,5,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.695647360760227,-9.333,-4.741,-9.333
"3076","blast_a_038","tsl",67,929.333333333338,4,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.77440486222902,-9.333,-4.741,-9.333
"3077","blast_a_038","tsl",478,-366.666666666713,39,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.675483669144071,-9.333,-4.741,-9.333
"3078","blast_a_038","tsl",418,-398.666666666695,34,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.735974743992753,-9.333,-4.741,-9.333
"3079","blast_a_038","tsl",295,-419.999999999998,22,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.776302127225173,-9.333,-4.741,-9.333
"3080","blast_a_038","tsl",139,283.999999999992,10,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",0.554501519446559,-9.333,-4.741,-9.333
"3081","blast_a_038","tsl",148,-446.666666666669,11,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.826711356265778,-9.333,-4.741,-9.333
"3082","blast_a_038","tsl",115,-382.666666666661,8,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.705729206568331,-9.333,-4.741,-9.333
"3083","blast_a_038","tsl",571,-382.666666666676,46,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.705729206568359,-9.333,-4.741,-9.333
"3084","blast_a_038","tsl",580,918.666666666659,47,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.75424117061276,-9.333,-4.741,-9.333
"3085","blast_a_038","tsl",361,870.666666666685,29,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.66350455833973,-9.333,-4.741,-9.333
"3086","blast_a_038","tsl",247,-403.999999999978,18,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.746056589800777,-9.333,-4.741,-9.333
"3087","blast_a_038","tsl",124,6.66666666667481,9,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",0.0302455374243845,-9.333,-4.741,-9.333
"3088","blast_a_038","tsl",271,-457.33333333332,20,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.846875047881987,-9.333,-4.741,-9.333
"3089","blast_a_038","tsl",328,-398.666666666667,26,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.7359747439927,-9.333,-4.741,-9.333
"3090","blast_a_038","tsl",499,-190.666666666725,41,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.342782757476156,-9.333,-4.741,-9.333
"3091","blast_a_038","tsl",511,187.999999999988,42,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",0.373028294900403,-9.333,-4.741,-9.333
"3092","blast_a_038","tsl",199,-244.00000000001,14,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.443601215557258,-9.333,-4.741,-9.333
"3093","blast_a_038","tsl",223,886.666666666677,16,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.69375009576408,-9.333,-4.741,-9.333
"3094","blast_a_038","tsl",235,-371.999999999996,17,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.685565514952095,-9.333,-4.741,-9.333
"3095","blast_a_038","tsl",259,-345.333333333325,19,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.635156285911491,-9.333,-4.741,-9.333
"3096","blast_a_038","tsl",37,694.666666666659,1,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.33080364667175,-9.333,-4.741,-9.333
"3097","blast_a_038","tsl",157,758.66666666668,12,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.45178579636922,-9.333,-4.741,-9.333
"3098","blast_a_038","tsl",397,796.000000000003,32,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",1.52235871702603,-9.333,-4.741,-9.333
"3099","blast_a_038","tsl",460,-382.666666666676,37,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.705729206568359,-9.333,-4.741,-9.333
"3100","blast_a_038","tsl",340,-430.666666666677,27,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.796465818841435,-9.333,-4.741,-9.333
"3101","blast_a_038","tsl",382,-313.333333333343,31,"adult","M",259,21.5833333333333,28,0.868303976462659,"nonling","auditory",-0.574665211062809,-9.333,-4.741,-9.333
"3167","blast_a_039","tsl",505,760.226757369633,40,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",1.54993639302797,616.515,0.541,616.515
"3168","blast_a_039","tsl",493,516.417233560087,39,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",-1.07956701482494,616.515,0.541,616.515
"3169","blast_a_039","tsl",475,341.179138321934,38,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",-2.96952258921967,616.515,0.541,616.515
"3170","blast_a_039","tsl",427,647.029478458062,34,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",0.329095525096304,616.515,0.541,616.515
"3171","blast_a_039","tsl",145,635.419501133792,10,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",0.203881077103244,616.515,0.541,616.515
"3172","blast_a_039","tsl",268,615.102040816321,20,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",-0.0152442068845926,616.515,0.541,616.515
"3173","blast_a_039","tsl",292,649.931972789129,22,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",0.360399137094563,616.515,0.541,616.515
"3174","blast_a_039","tsl",463,926.757369614527,37,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",3.34598113142729,616.515,0.541,616.515
"3175","blast_a_039","tsl",43,623.809523809537,2,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",0.0786666291103474,616.515,0.541,616.515
"3176","blast_a_039","tsl",439,644.126984126995,35,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",0.297791913098045,616.515,0.541,616.515
"3177","blast_a_039","tsl",274,865.80498866214,21,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",2.68860527946406,616.515,0.541,616.515
"3178","blast_a_039","tsl",28,571.564625850339,1,"adult","M",290,24.1666666666667,48,0.988162878787879,"nonling","auditory",-0.484798386858237,616.515,0.541,616.515
