"","trial","reaction_time","id","targ_index","scaled_rt"
"214",4515,NA,"blast_c_059",22,NA
"215",4536,NA,"blast_c_059",23,NA
"216",4548,795,"blast_c_059",24,1.04227589490819
"217",4809,741,"blast_c_061",1,1.13462888477634
"218",4815,638,"blast_c_061",2,0.249579296857859
"219",4827,NA,"blast_c_061",3,NA
"220",4839,715,"blast_c_061",4,0.911218309185268
"221",4851,678,"blast_c_061",5,0.59328787469028
"222",4866,619,"blast_c_061",6,0.0863177223874597
"223",4878,NA,"blast_c_061",7,NA
"224",4884,646,"blast_c_061",8,0.318321012424343
"225",4902,619,"blast_c_061",9,0.0863177223874597
"226",4908,634,"blast_c_061",10,0.215208439074617
"227",4923,530,"blast_c_061",11,-0.678433863289675
"228",4938,453,"blast_c_061",12,-1.34007287561708
"229",4950,377,"blast_c_061",13,-1.99311917349868
"230",4959,536,"blast_c_061",14,-0.626877576614812
"231",4965,671,"blast_c_061",15,0.533138873569606
"232",4977,634,"blast_c_061",16,0.215208439074617
"233",4992,585,"blast_c_061",17,-0.205834568770098
"234",5001,714,"blast_c_061",18,0.902625594739458
"235",5016,571,"blast_c_061",19,-0.326132571011445
"236",5028,532,"blast_c_061",20,-0.661248434398054
"237",5040,884,"blast_c_061",21,2.36338705052724
"238",5046,684,"blast_c_061",22,0.644844161365143
"239",5067,385,"blast_c_061",23,-1.9243774579322
"240",5079,551,"blast_c_061",24,-0.497986859927655
"241",5343,615,"blast_c_071",1,0.718112682045281
"242",5349,420,"blast_c_071",2,-0.16328447294342
"243",5361,522,"blast_c_071",3,0.297754038896824
"244",5373,680,"blast_c_071",4,1.01191173370818
"245",5385,451,"blast_c_071",5,-0.0231649252272671
"246",5400,501,"blast_c_071",6,0.202834345282656
"247",5412,474,"blast_c_071",7,0.0807947392072976
"248",5418,644,"blast_c_071",8,0.849192258941037
"249",5436,508,"blast_c_071",9,0.234474243154045
"250",5442,518,"blast_c_071",10,0.27967409725603
"251",5457,472,"blast_c_071",11,0.0717547683869007
"252",5472,436,"blast_c_071",12,-0.0909647063802441
"253",5484,413,"blast_c_071",13,-0.194924370814809
"254",5493,741,"blast_c_071",14,1.28763084373029
"255",5499,554,"blast_c_071",15,0.442393572023175
"256",5511,468,"blast_c_071",16,0.0536748267461068
"257",5526,-376,"blast_c_071",17,-3.7611928594614
"258",5535,710,"blast_c_071",18,1.14751129601414
"259",5550,475,"blast_c_071",19,0.0853147246174961
"260",5562,252,"blast_c_071",20,-0.922642021856762
"261",5574,428,"blast_c_071",21,-0.127124589661832
"262",5580,131,"blast_c_071",22,-1.46956025649078
"263",5601,485,"blast_c_071",23,0.130514578719481
"264",5613,425,"blast_c_071",24,-0.140684545892427
"265",5873,NA,"blast_c_073",1,NA
"266",5879,NA,"blast_c_073",2,NA
"267",5891,NA,"blast_c_073",3,NA
"268",5903,474,"blast_c_073",4,-0.217385380790191
"269",5915,457,"blast_c_073",5,-0.253515073966214
"270",5930,-992,"blast_c_073",6,-3.33304009820491
"271",5942,744,"blast_c_073",7,0.356439157887827
"272",5948,NA,"blast_c_073",8,NA
"273",5966,560,"blast_c_073",9,-0.0346116388408964
"274",5972,NA,"blast_c_073",10,NA
"275",5987,862,"blast_c_073",11,0.607221734050812
"276",6002,799,"blast_c_073",12,0.473329341692608
"277",6014,NA,"blast_c_073",13,NA
"278",6023,NA,"blast_c_073",14,NA
"279",6029,NA,"blast_c_073",15,NA
"280",6041,706,"blast_c_073",16,0.275678667259069
"281",6056,790,"blast_c_073",17,0.454201857070008
"282",6065,NA,"blast_c_073",18,NA
"283",6080,673,"blast_c_073",19,0.2055445569762
"284",6092,842,"blast_c_073",20,0.564716212667255
"285",6104,839,"blast_c_073",21,0.558340384459722
"286",6110,727,"blast_c_073",22,0.320309464711803
"287",6131,587,"blast_c_073",23,0.0227708150269054
"288",6143,NA,"blast_c_073",24,NA
"289",6407,500,"blast_c_085",1,-0.707933419271935
"290",6413,1163,"blast_c_085",2,2.16276906988582
"291",6425,537,"blast_c_085",3,-0.547728302984096
"292",6437,605,"blast_c_085",4,-0.253297278455096
"293",6449,NA,"blast_c_085",5,NA
"294",6464,416,"blast_c_085",6,-1.07164233192541
"295",6476,606,"blast_c_085",7,-0.248967410447317
"296",6482,NA,"blast_c_085",8,NA
"297",6500,715,"blast_c_085",9,0.22298820240064
"298",6506,766,"blast_c_085",10,0.44381147079739
"299",6521,NA,"blast_c_085",11,NA
"300",6536,NA,"blast_c_085",12,NA
"301",6548,NA,"blast_c_085",13,NA
"302",6557,NA,"blast_c_085",14,NA
"303",6563,NA,"blast_c_085",15,NA
"304",6575,NA,"blast_c_085",16,NA
"305",6590,NA,"blast_c_085",17,NA
"306",6599,NA,"blast_c_085",18,NA
"307",6614,NA,"blast_c_085",19,NA
"308",6626,NA,"blast_c_085",20,NA
"309",6638,NA,"blast_c_085",21,NA
"310",6644,NA,"blast_c_085",22,NA
"311",6665,NA,"blast_c_085",23,NA
"312",6677,NA,"blast_c_085",24,NA
"313",6938,1062,"blast_c_088",1,1.76868603051323
"314",6944,854,"blast_c_088",2,0.981160996743424
"315",6956,725,"blast_c_088",3,0.492744028684266
"316",6968,1248,"blast_c_088",4,2.47291514724969
"317",6980,858,"blast_c_088",5,0.996305708931305
"318",6995,529,"blast_c_088",6,-0.249346868521896
"319",7007,NA,"blast_c_088",7,NA
"320",7013,481,"blast_c_088",8,-0.431083414776466
"321",7031,284,"blast_c_088",9,-1.1769604900296
"322",7037,377,"blast_c_088",10,-0.824845931661368
"323",7052,270,"blast_c_088",11,-1.22996698268718
"324",7067,453,"blast_c_088",12,-0.537096400091632
"325",7079,470,"blast_c_088",13,-0.472731373293138
"326",7088,476,"blast_c_088",14,-0.450014305011317
"327",7094,NA,"blast_c_088",15,NA
"328",7106,524,"blast_c_088",16,-0.268277758756747
"329",7121,506,"blast_c_088",17,-0.33642896360221
"330",7130,NA,"blast_c_088",18,NA
"331",7145,715,"blast_c_088",19,0.454882248214564
"332",7157,875,"blast_c_088",20,1.0606707357298
"333",7169,456,"blast_c_088",21,-0.525737865950721
"334",7175,678,"blast_c_088",22,0.314793660476666
"335",7196,286,"blast_c_088",23,-1.16938813393566
"336",7208,365,"blast_c_088",24,-0.870280068225011
"337",7471,852,"blast_c_092",1,1.11965935271968
"338",7477,816,"blast_c_092",2,0.965403455206882
"339",7489,757,"blast_c_092",3,0.712595178727581
"340",7501,673,"blast_c_092",4,0.352664751197728
"341",7513,534,"blast_c_092",5,-0.242934408643337
"342",7528,611,"blast_c_092",6,0.087001816592361
"343",7540,746,"blast_c_092",7,0.665461432265338
"344",7546,738,"blast_c_092",8,0.631182343929162
"345",7564,677,"blast_c_092",9,0.369804295365816
"346",7570,671,"blast_c_092",10,0.344094979113684
"347",7585,547,"blast_c_092",11,-0.18723089009705
"348",7600,501,"blast_c_092",12,-0.384335648030065
"349",7612,642,"blast_c_092",13,0.219833283895045
"350",7621,-300,"blast_c_092",14,-3.81652936768973
"351",7627,703,"blast_c_092",15,0.48121133245839
"352",7639,716,"blast_c_092",16,0.536914851004677
"353",7654,549,"blast_c_092",17,-0.178661118013006
"354",7663,585,"blast_c_092",18,-0.0244052205002124
"355",7678,609,"blast_c_092",19,0.0784320445083169
"356",7690,485,"blast_c_092",20,-0.452893824702418
"357",7702,704,"blast_c_092",21,0.485496218500412
"358",7708,NA,"blast_c_092",22,NA
"359",7729,250,"blast_c_092",23,-1.4598420445776
"360",7741,520,"blast_c_092",24,-0.302922813231646
"361",8003,677,"blast_c_095",1,0.654230455605217
"362",8009,607,"blast_c_095",2,0.413528665494522
"363",8021,508,"blast_c_095",3,0.0731075623379687
"364",8033,602,"blast_c_095",4,0.396335680486616
"365",8045,608,"blast_c_095",5,0.416967262496104
"366",8060,-538,"blast_c_095",6,-3.52366490131612
"367",8072,483,"blast_c_095",7,-0.0128573627015651
"368",8078,-218,"blast_c_095",8,-2.42331386081009
"369",8096,482,"blast_c_095",9,-0.0162959597031465
"370",8102,648,"blast_c_095",10,0.554511142559358
"371",8117,534,"blast_c_095",11,0.162511084379084
"372",8132,404,"blast_c_095",12,-0.284506525826492
"373",8144,NA,"blast_c_095",13,NA
"374",8153,489,"blast_c_095",14,0.007774219307923
"375",8159,502,"blast_c_095",15,0.0524759803284806
"376",8171,497,"blast_c_095",16,0.0352829953205738
"377",8186,516,"blast_c_095",17,0.100616338350619
"378",8195,650,"blast_c_095",18,0.56138833656252
"379",8210,428,"blast_c_095",19,-0.201980197788539
"380",8222,573,"blast_c_095",20,0.296616367440756
"381",8234,676,"blast_c_095",21,0.650791858603636
"382",8240,683,"blast_c_095",22,0.674862037614705
"383",8261,658,"blast_c_095",23,0.588897112575171
"384",8273,726,"blast_c_095",24,0.822721708682703
"385",8534,483,"blast_c_096",1,-0.751951763346951
"386",8540,610,"blast_c_096",2,1.00469809182979
"387",8552,547,"blast_c_096",3,0.133289108553138
"388",8564,453,"blast_c_096",4,-1.16690842205012
"389",8576,509,"blast_c_096",5,-0.39232265913754
"390",8591,463,"blast_c_096",6,-1.02858953581573
"391",8603,458,"blast_c_096",7,-1.09774897893292
"392",8609,586,"blast_c_096",8,0.672732764867256
"393",8627,450,"blast_c_096",9,-1.20840408792044
"394",8633,NA,"blast_c_096",10,NA
"395",8648,537,"blast_c_096",11,-0.00502977768125065
"396",8663,523,"blast_c_096",12,-0.198676218409395
"397",8675,564,"blast_c_096",13,0.3684312151516
"398",8684,534,"blast_c_096",14,-0.0465254435515674
"399",8690,NA,"blast_c_096",15,NA
"400",8702,511,"blast_c_096",16,-0.364658881890662
"401",8717,579,"blast_c_096",17,0.575909544503183
"402",8726,736,"blast_c_096",18,2.74751605838309
"403",8741,511,"blast_c_096",19,-0.364658881890662
"404",8753,526,"blast_c_096",20,-0.157180552539079
"405",8765,546,"blast_c_096",21,0.119457219929699
"406",8771,694,"blast_c_096",22,2.16657673619866
"407",8792,481,"blast_c_096",23,-0.779615540593829
"408",8804,521,"blast_c_096",24,-0.226339995656273
"409",9066,876,"blast_c_097",1,1.68691227196275
"410",9072,724,"blast_c_097",2,1.10792893649693
"411",9084,372,"blast_c_097",3,-0.232874577213373
"412",9096,NA,"blast_c_097",4,NA
"413",9108,339,"blast_c_097",5,-0.358574906623714
"414",9123,-206,"blast_c_097",6,-2.43453489233995
"415",9135,430,"blast_c_097",7,-0.0119467255224704
"416",9141,543,"blast_c_097",8,0.418481675185668
"417",9159,302,"blast_c_097",9,-0.499511639598945
"418",9165,NA,"blast_c_097",10,NA
"419",9180,280,"blast_c_097",11,-0.583311859205839
"420",9195,231,"blast_c_097",12,-0.76995780287574
"421",9207,338,"blast_c_097",13,-0.362384007514937
"422",9216,879,"blast_c_097",14,1.69833957463641
"423",9222,695,"blast_c_097",15,0.997465010651481
"424",9234,869,"blast_c_097",16,1.66024856572419
"425",9249,224,"blast_c_097",17,-0.796621509114297
"426",9258,199,"blast_c_097",18,-0.891849031394859
"427",9273,229,"blast_c_097",19,-0.777576004658185
"428",9285,552,"blast_c_097",20,0.45276358320667
"429",9297,512,"blast_c_097",21,0.300399547557771
"430",9303,292,"blast_c_097",22,-0.53760264851117
"431",9324,375,"blast_c_097",23,-0.221447274539706
"432",9336,474,"blast_c_097",24,0.155653713691318
"433",9598,473,"blast_c_101",1,-0.74146269874249
"434",9604,658,"blast_c_101",2,0.464874561212312
"435",9616,613,"blast_c_101",3,0.171441173655738
"436",9628,428,"blast_c_101",4,-1.03489608629906
"437",9640,392,"blast_c_101",5,-1.26964279634432
"438",9655,609,"blast_c_101",6,0.145358205872932
"439",9667,664,"blast_c_101",7,0.503999012886522
"440",9673,691,"blast_c_101",8,0.680059045420466
"441",9691,557,"blast_c_101",9,-0.193720375303553
"442",9697,608,"blast_c_101",10,0.13883746392723
"443",9712,422,"blast_c_101",11,-1.07402053797327
"444",9727,403,"blast_c_101",12,-1.1979146349416
"445",9739,397,"blast_c_101",13,-1.23703908661581
"446",9748,655,"blast_c_101",14,0.445312335375207
"447",9754,1098,"blast_c_101",15,3.33400101732103
"448",9766,607,"blast_c_101",16,0.132316721981529
"449",9781,608,"blast_c_101",17,0.13883746392723
"450",9790,587,"blast_c_101",18,0.00190188306749606
"451",9805,532,"blast_c_101",19,-0.356738923946094
"452",9817,441,"blast_c_101",20,-0.950126441004942
"453",9829,593,"blast_c_101",21,0.0410263347417058
"454",9835,740,"blast_c_101",22,0.999575400759846
"455",9856,753,"blast_c_101",23,1.08434504605397
"456",9868,552,"blast_c_101",24,-0.226324085032061
"457",10123,-346,"blast_c_109",1,-3.76910359095558
"458",10141,1069,"blast_c_109",2,2.16335645487551
"459",10150,691,"blast_c_109",3,0.578572075141124
"460",10156,431,"blast_c_109",4,-0.511491254834906
"461",10168,459,"blast_c_109",5,-0.394099819299026
"462",10189,537,"blast_c_109",6,-0.0670808203062172
"463",10201,691,"blast_c_109",7,0.578572075141124
"464",10213,504,"blast_c_109",8,-0.20543501218779
"465",10225,663,"blast_c_109",9,0.461180639605243
"466",10234,597,"blast_c_109",10,0.184472255842097
"467",10240,419,"blast_c_109",11,-0.561801870064569
"468",10255,483,"blast_c_109",12,-0.2934785888397
"469",10264,477,"blast_c_109",13,-0.318633896454532
"470",10282,579,"blast_c_109",14,0.109006332997603
"471",10291,683,"blast_c_109",15,0.545031664988015
"472",10303,535,"blast_c_109",16,-0.0754659228444944
"473",10324,558,"blast_c_109",17,0.0209627563456929
"474",10330,594,"blast_c_109",18,0.171894602034682
"475",10345,476,"blast_c_109",19,-0.32282644772367
"476",10363,636,"blast_c_109",20,0.347981755338502
"477",10372,640,"blast_c_109",21,0.364751960415056
"478",10381,491,"blast_c_109",22,-0.259938178686592
"479",10396,564,"blast_c_109",23,0.0461180639605243
"480",10402,841,"blast_c_109",24,1.20745476551191
"481",10662,-262,"blast_c_118",1,-2.62322179526942
"482",10668,576,"blast_c_118",2,0.313921046720984
"483",10680,580,"blast_c_118",3,0.327940821623086
"484",10692,412,"blast_c_118",4,-0.260889724265206
"485",10704,524,"blast_c_118",5,0.131663972993655
"486",10719,522,"blast_c_118",6,0.124654085542604
"487",10731,794,"blast_c_118",7,1.07799877888555
"488",10737,654,"blast_c_118",8,0.587306657311977
"489",10755,480,"blast_c_118",9,-0.0225535509294686
"490",10761,1368,"blast_c_118",10,3.08983647733722
"491",10776,260,"blast_c_118",11,-0.793641170545089
"492",10791,420,"blast_c_118",12,-0.232850174461001
"493",10803,532,"blast_c_118",13,0.15970352279786
"494",10812,434,"blast_c_118",14,-0.183780962303644
"495",10818,722,"blast_c_118",15,0.825642830647714
"496",10830,228,"blast_c_118",16,-0.905799369761907
"497",10845,560,"blast_c_118",17,0.257841947112575
"498",10854,618,"blast_c_118",18,0.461128683193057
"499",10869,410,"blast_c_118",19,-0.267899611716257
"500",10881,318,"blast_c_118",20,-0.590354434464607
"501",10893,410,"blast_c_118",21,-0.267899611716257
"502",10899,NA,"blast_c_118",22,NA
"503",10920,294,"blast_c_118",23,-0.67447308387722
"504",10932,334,"blast_c_118",24,-0.534275334856198
"505",11187,NA,"blast_c_122",1,NA
"506",11205,816,"blast_c_122",2,1.31343523156663
"507",11214,807,"blast_c_122",3,1.22473803652904
"508",11220,484,"blast_c_122",4,-1.95850574093086
"509",11232,544,"blast_c_122",5,-1.36719110734698
"510",11253,646,"blast_c_122",6,-0.361956230254377
"511",11265,699,"blast_c_122",7,0.160371696078053
"512",11277,643,"blast_c_122",8,-0.391521961933571
"513",11289,761,"blast_c_122",9,0.771396817448066
"514",11298,681,"blast_c_122",10,-0.017022693997112
"515",11304,645,"blast_c_122",11,-0.371811474147442
"516",11319,770,"blast_c_122",12,0.860094012485648
"517",11328,820,"blast_c_122",13,1.35285620713888
"518",11346,582,"blast_c_122",14,-0.992691839410519
"519",11355,629,"blast_c_122",15,-0.529495376436477
"520",11367,612,"blast_c_122",16,-0.697034522618578
"521",11388,641,"blast_c_122",17,-0.411232449719701
"522",11394,683,"blast_c_122",18,0.00268779378901745
"523",11409,578,"blast_c_122",19,-1.03211281498278
"524",11427,600,"blast_c_122",20,-0.815297449335354
"525",11436,798,"blast_c_122",21,1.13604084149146
"526",11445,NA,"blast_c_122",22,NA
"527",11460,871,"blast_c_122",23,1.85547364568518
"528",11466,710,"blast_c_122",24,0.268779378901765
"529",11725,-955,"blast_c_124",1,-4.46225643212226
"530",11731,534,"blast_c_124",2,0.15304257104179
"531",11743,455,"blast_c_124",3,-0.0918255426250738
"532",11755,428,"blast_c_124",4,-0.175514644764382
"533",11767,358,"blast_c_124",5,-0.392486391051476
"534",11782,629,"blast_c_124",6,0.447504226717132
"535",11794,493,"blast_c_124",7,0.0259591196450631
