"","trial","reaction_time","id","targ_index","scaled_rt"
"876",157,NA,"blast_c_101",12,NA
"877",178,-9.33333333333053,"blast_c_101",13,-0.203429420361936
"878",199,NA,"blast_c_101",14,NA
"879",211,NA,"blast_c_101",15,NA
"880",223,NA,"blast_c_101",16,NA
"881",235,NA,"blast_c_101",17,NA
"882",247,NA,"blast_c_101",18,NA
"883",259,460.000000000018,"blast_c_101",19,0.909635180167678
"884",271,NA,"blast_c_101",20,NA
"885",283,-459.99999999999,"blast_c_101",21,-1.2722244060977
"886",295,NA,"blast_c_101",22,NA
"887",301,-361.333333333316,"blast_c_101",23,-1.03822787075908
"888",310,NA,"blast_c_101",24,NA
"889",322,NA,"blast_c_101",25,NA
"890",328,NA,"blast_c_101",26,NA
"891",340,NA,"blast_c_101",27,NA
"892",346,NA,"blast_c_101",28,NA
"893",361,NA,"blast_c_101",29,NA
"894",370,NA,"blast_c_101",30,NA
"895",382,NA,"blast_c_101",31,NA
"896",397,NA,"blast_c_101",32,NA
"897",403,NA,"blast_c_101",33,NA
"898",418,NA,"blast_c_101",34,NA
"899",433,NA,"blast_c_101",35,NA
"900",448,NA,"blast_c_101",36,NA
"901",460,NA,"blast_c_101",37,NA
"902",469,NA,"blast_c_101",38,NA
"903",478,NA,"blast_c_101",39,NA
"904",484,299.999999999955,"blast_c_101",40,0.530181339077898
"905",499,NA,"blast_c_101",41,NA
"906",511,NA,"blast_c_101",42,NA
"907",529,NA,"blast_c_101",43,NA
"908",550,NA,"blast_c_101",44,NA
"909",556,NA,"blast_c_101",45,NA
"910",571,NA,"blast_c_101",46,NA
"911",580,NA,"blast_c_101",47,NA
"912",595,NA,"blast_c_101",48,NA
"913",37,NA,"blast_c_106",1,NA
"914",46,NA,"blast_c_106",2,NA
"915",52,NA,"blast_c_106",3,NA
"916",67,NA,"blast_c_106",4,NA
"917",82,-318.666666666654,"blast_c_106",5,-1.2359773366688
"918",91,NA,"blast_c_106",6,NA
"919",109,NA,"blast_c_106",7,NA
"920",115,NA,"blast_c_106",8,NA
