word,location,image,repetition,trialnum,condition,corrAns,image3,image2,image1,image6,image5,image4,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,forced_test_1_block.thisRepN,forced_test_1_block.thisTrialN,forced_test_1_block.thisN,forced_test_1_block.thisIndex,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,end_fam_block_key_resp.keys,end_fam_block_key_resp.rt,question_key_resp.keys,question_key_resp.corr,question_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
3,1,Alien10.bmp,48,565,S,,,,,,,,0,36,36,36,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,2,Alien11.bmp,48,566,S,,,,,,,,0,37,37,37,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,3,Alien12.bmp,48,567,S,,,,,,,,0,38,38,38,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,1,Alien7.bmp,48,568,S,,,,,,,,0,39,39,39,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,2,Alien8.bmp,48,569,S,,,,,,,,0,40,40,40,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,3,Alien9.bmp,48,570,S,,,,,,,,0,41,41,41,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,1,Alien4.bmp,48,571,S,,,,,,,,0,42,42,42,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,2,Alien5.bmp,48,572,S,,,,,,,,0,43,43,43,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,3,Alien6.bmp,48,573,S,,,,,,,,0,44,44,44,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,1,Alien1.bmp,48,574,S,,,,,,,,0,45,45,45,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,2,Alien2.bmp,48,575,S,,,,,,,,0,46,46,46,,,,,,,,,,,,,3,0.975429133978,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,3,Alien3.bmp,48,576,S,,,,,,,,0,47,47,47,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,A.png,1,553,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,A.png,1,554,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,L.png,1,555,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,K.png,1,556,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,F.png,1,557,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,3,0.475368404761,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,D.png,1,558,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,B.png,1,559,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,J.png,1,560,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,J.png,1,561,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,G.png,1,562,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,M.png,1,563,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,H.png,1,564,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,J.png,1,565,R,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,A.png,1,566,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,M.png,1,567,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,C.png,1,568,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,E.png,1,569,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,D.png,1,570,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,F.png,1,571,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,3,0.467072302941,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,C.png,1,572,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,K.png,1,573,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,B.png,1,574,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,G.png,1,575,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,F.png,1,576,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,3,0.46698412532,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6.75988920359,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien3.BMP,Alien11.BMP,Alien7.BMP,Alien6.BMP,Alien5.BMP,Alien4.BMP,,,,,,,,,,,,,0,0,0,4,,,,,,,,4,1,0.967045423109,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien3.BMP,Alien11.BMP,Alien7.BMP,Alien9.BMP,Alien8.BMP,Alien7.BMP,,,,,,,,,,,,,0,1,1,31,,,,,,,,4,1,1.25891028857,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien3.BMP,Alien2.BMP,Alien1.BMP,Alien9.BMP,Alien5.BMP,Alien1.BMP,,,,,,,,,,,,,0,2,2,25,,,,,,,,3,1,0.150364358909,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien6.BMP,Alien5.BMP,Alien4.BMP,Alien9.BMP,Alien5.BMP,Alien1.BMP,,,,,,,,,,,,,0,3,3,23,,,,,,,,3,1,0.642162266187,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien6.BMP,Alien5.BMP,Alien4.BMP,Alien12.BMP,Alien8.BMP,Alien4.BMP,,,,,,,,,,,,,0,4,4,17,,,,,,,,3,1,0.158639696427,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien6.BMP,Alien2.BMP,Alien10.BMP,Alien6.BMP,Alien5.BMP,Alien4.BMP,,,,,,,,,,,,,0,5,5,6,,,,,,,,4,1,0.933655078057,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien12.BMP,Alien8.BMP,Alien4.BMP,Alien9.BMP,Alien8.BMP,Alien7.BMP,,,,,,,,,,,,,0,6,6,30,,,,,,,,4,1,1.11716544442,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien9.BMP,Alien5.BMP,Alien1.BMP,Alien3.BMP,Alien2.BMP,Alien1.BMP,,,,,,,,,,,,,0,7,7,1,,,,,,,,4,1,0.208645570092,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien9.BMP,Alien8.BMP,Alien7.BMP,Alien12.BMP,Alien8.BMP,Alien4.BMP,,,,,,,,,,,,,0,8,8,2,,,,,,,,3,1,0.291968971491,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien12.BMP,Alien8.BMP,Alien4.BMP,Alien6.BMP,Alien5.BMP,Alien4.BMP,,,,,,,,,,,,,0,9,9,15,,,,,,,,4,1,0.183653442189,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien12.BMP,Alien11.BMP,Alien10.BMP,Alien3.BMP,Alien11.BMP,Alien7.BMP,,,,,,,,,,,,,0,10,10,21,,,,,,,,3,1,0.733638694044,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien9.BMP,Alien5.BMP,Alien1.BMP,Alien6.BMP,Alien5.BMP,Alien4.BMP,,,,,,,,,,,,,0,11,11,20,,,,,,,,4,1,0.250413937494,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien6.BMP,Alien2.BMP,Alien10.BMP,Alien12.BMP,Alien11.BMP,Alien10.BMP,,,,,,,,,,,,,0,12,12,24,,,,,,,,4,1,0.133516155183,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien12.BMP,Alien8.BMP,Alien4.BMP,Alien3.BMP,Alien2.BMP,Alien1.BMP,,,,,,,,,,,,,0,13,13,11,,,,,,,,4,1,0.383676652797,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien6.BMP,Alien5.BMP,Alien4.BMP,Alien6.BMP,Alien2.BMP,Alien10.BMP,,,,,,,,,,,,,0,14,14,9,,,,,,,,3,1,0.0584496026859,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien3.BMP,Alien11.BMP,Alien7.BMP,Alien12.BMP,Alien11.BMP,Alien10.BMP,,,,,,,,,,,,,0,15,15,22,,,,,,,,4,1,0.617067453451,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien9.BMP,Alien5.BMP,Alien1.BMP,Alien12.BMP,Alien11.BMP,Alien10.BMP,,,,,,,,,,,,,0,16,16,19,,,,,,,,4,1,0.233743795659,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien9.BMP,Alien8.BMP,Alien7.BMP,Alien6.BMP,Alien2.BMP,Alien10.BMP,,,,,,,,,,,,,0,17,17,10,,,,,,,,3,1,1.22537089372,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien12.BMP,Alien11.BMP,Alien10.BMP,Alien12.BMP,Alien8.BMP,Alien4.BMP,,,,,,,,,,,,,0,18,18,18,,,,,,,,3,1,0.217011076398,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien9.BMP,Alien8.BMP,Alien7.BMP,Alien3.BMP,Alien11.BMP,Alien7.BMP,,,,,,,,,,,,,0,19,19,12,,,,,,,,3,1,0.20870501874,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien12.BMP,Alien8.BMP,Alien4.BMP,Alien12.BMP,Alien11.BMP,Alien10.BMP,,,,,,,,,,,,,0,20,20,5,,,,,,,,4,1,0.300346424803,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien12.BMP,Alien11.BMP,Alien10.BMP,Alien9.BMP,Alien5.BMP,Alien1.BMP,,,,,,,,,,,,,0,21,21,0,,,,,,,,3,1,0.233699991368,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien12.BMP,Alien11.BMP,Alien10.BMP,Alien6.BMP,Alien2.BMP,Alien10.BMP,,,,,,,,,,,,,0,22,22,3,,,,,,,,3,1,0.258702075109,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien6.BMP,Alien5.BMP,Alien4.BMP,Alien3.BMP,Alien11.BMP,Alien7.BMP,,,,,,,,,,,,,0,23,23,8,,,,,,,,3,1,0.279407342896,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien3.BMP,Alien2.BMP,Alien1.BMP,Alien3.BMP,Alien11.BMP,Alien7.BMP,,,,,,,,,,,,,0,24,24,7,,,,,,,,3,1,0.266967456788,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien9.BMP,Alien5.BMP,Alien1.BMP,Alien9.BMP,Alien8.BMP,Alien7.BMP,,,,,,,,,,,,,0,25,25,14,,,,,,,,4,1,0.250339413062,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien6.BMP,Alien2.BMP,Alien10.BMP,Alien9.BMP,Alien8.BMP,Alien7.BMP,,,,,,,,,,,,,0,26,26,16,,,,,,,,4,1,0.333698654547,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien3.BMP,Alien2.BMP,Alien1.BMP,Alien6.BMP,Alien2.BMP,Alien10.BMP,,,,,,,,,,,,,0,27,27,28,,,,,,,,3,1,0.208630494308,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien9.BMP,Alien8.BMP,Alien7.BMP,Alien9.BMP,Alien5.BMP,Alien1.BMP,,,,,,,,,,,,,0,28,28,26,,,,,,,,3,1,0.241923275869,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,3,Alien3.BMP,Alien2.BMP,Alien1.BMP,Alien12.BMP,Alien8.BMP,Alien4.BMP,,,,,,,,,,,,,0,29,29,27,,,,,,,,3,1,0.317006326281,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien3.BMP,Alien11.BMP,Alien7.BMP,Alien3.BMP,Alien2.BMP,Alien1.BMP,,,,,,,,,,,,,0,30,30,29,,,,,,,,4,1,0.250273137353,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
,,,,,,4,Alien6.BMP,Alien2.BMP,Alien10.BMP,Alien3.BMP,Alien2.BMP,Alien1.BMP,,,,,,,,,,,,,0,31,31,13,,,,,,,,4,1,0.250398293138,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
