"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","cond","targ","value","key_press","stimulus"
"26150","{""Q0"":""blast_a_001""}","survey-text","0","26162","0.0-0.0","lang2","do","","",""
"","","call-function","1","27166","0.0-1.0","lang2","do","Tue May 01 2018 19:54:30 GMT-0400 (EDT)","",""
"13424","","text","2","40592","0.0-2.0","lang2","do","","32",""
"15416.734693877552","","audio-keyboard-response","3","57126","0.0-3.0","lang2","do","","32","sound/ssl_instr2.wav"
"8537.823129251692","","audio-keyboard-response","4","66767","0.0-4.0","lang2","do","","32","sound/ssl_instr3.wav"
"14702.721088435383","","audio-keyboard-response","5","82632","0.0-5.0","lang2","do","","32","sound/ssl_instr4.wav"
"9890.385487528363","","audio-keyboard-response","6","93632","0.0-6.0","lang2","do","","32","sound/ssl_instr5.wav"
"6987.891156462595","","audio-keyboard-response","7","101725","0.0-7.0","lang2","do","","32","sound/do.wav"
"2860.5442176870783","","audio-keyboard-response","8","105693","0.0-8.0","lang2","do","","32","sound/ssl_instr6.wav"
"741.723356009075","","audio-keyboard-response","9","107539","0.0-9.0","lang2","do","","32","sound/do.wav"
"18023.17460317461","","audio-keyboard-response","10","126672","0.0-10.0","lang2","do","","32","sound/ssl_instr7.wav"
"-1000","","audio-keyboard-response","11","128137","0.0-11.0-0.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","12","128618","0.0-11.0-1.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","13","129099","0.0-11.0-2.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","14","129582","0.0-11.0-3.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","15","130063","0.0-11.0-4.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","16","130545","0.0-11.0-5.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","17","131027","0.0-11.0-6.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","18","131509","0.0-11.0-7.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","19","131991","0.0-11.0-8.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","20","132473","0.0-11.0-9.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","21","132956","0.0-11.0-10.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","22","133441","0.0-11.0-11.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","23","133924","0.0-11.0-12.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","24","134408","0.0-11.0-13.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","25","134893","0.0-11.0-14.0","lang2","do","","-1","sound/do.wav"
"33.51473922904802","","audio-keyboard-response","26","135378","0.0-11.0-15.0","lang2","do","","32","sound/da.wav"
"-1000","","audio-keyboard-response","27","135862","0.0-11.0-16.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","28","136344","0.0-11.0-17.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","29","136831","0.0-11.0-18.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","30","137313","0.0-11.0-19.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","31","137798","0.0-11.0-20.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","32","138283","0.0-11.0-21.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","33","138768","0.0-11.0-22.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","34","139252","0.0-11.0-23.0","lang2","do","","-1","sound/do.wav"
"230.8843537414873","","audio-keyboard-response","35","139736","0.0-11.0-24.0","lang2","do","","32","sound/pa.wav"
"-1000","","audio-keyboard-response","36","140221","0.0-11.0-25.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","37","140707","0.0-11.0-26.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","38","141191","0.0-11.0-27.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","39","141676","0.0-11.0-28.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","40","142160","0.0-11.0-29.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","41","142646","0.0-11.0-30.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","42","143130","0.0-11.0-31.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","43","143615","0.0-11.0-32.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","44","144099","0.0-11.0-33.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","45","144582","0.0-11.0-34.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","46","145067","0.0-11.0-35.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","47","145549","0.0-11.0-36.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","48","146030","0.0-11.0-37.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","49","146512","0.0-11.0-38.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","50","146994","0.0-11.0-39.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","51","147479","0.0-11.0-40.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","52","147963","0.0-11.0-41.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","53","148446","0.0-11.0-42.0","lang2","do","","-1","sound/ti.wav"
"283.1292517007","","audio-keyboard-response","54","148927","0.0-11.0-43.0","lang2","do","","32","sound/bu.wav"
"-1000","","audio-keyboard-response","55","149409","0.0-11.0-44.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","56","149894","0.0-11.0-45.0","lang2","do","","-1","sound/go.wav"
"-1.3151927437604627","","audio-keyboard-response","57","150378","0.0-11.0-46.0","lang2","do","","32","sound/la.wav"
"-1000","","audio-keyboard-response","58","150861","0.0-11.0-47.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","59","151343","0.0-11.0-48.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","60","151824","0.0-11.0-49.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","61","152305","0.0-11.0-50.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","62","152787","0.0-11.0-51.0","lang2","do","","-1","sound/da.wav"
"-53.56009070294476","","audio-keyboard-response","63","153269","0.0-11.0-52.0","lang2","do","","32","sound/ro.wav"
"-1000","","audio-keyboard-response","64","153751","0.0-11.0-53.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","65","154232","0.0-11.0-54.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","66","154714","0.0-11.0-55.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","67","155196","0.0-11.0-56.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","68","155678","0.0-11.0-57.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","69","156161","0.0-11.0-58.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","70","156642","0.0-11.0-59.0","lang2","do","","-1","sound/do.wav"
"219.2743764172178","","audio-keyboard-response","71","157124","0.0-11.0-60.0","lang2","do","","32","sound/pa.wav"
"-1000","","audio-keyboard-response","72","157606","0.0-11.0-61.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","73","158088","0.0-11.0-62.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","74","158570","0.0-11.0-63.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","75","159052","0.0-11.0-64.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","76","159534","0.0-11.0-65.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","77","160015","0.0-11.0-66.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","78","160497","0.0-11.0-67.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","79","160982","0.0-11.0-68.0","lang2","do","","-1","sound/do.wav"
"108.97959183674288","","audio-keyboard-response","80","161465","0.0-11.0-69.0","lang2","do","","32","sound/da.wav"
"-1000","","audio-keyboard-response","81","161946","0.0-11.0-70.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","82","162428","0.0-11.0-71.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","83","162910","0.0-11.0-72.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","84","163392","0.0-11.0-73.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","85","163873","0.0-11.0-74.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","86","164354","0.0-11.0-75.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","87","164837","0.0-11.0-76.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","88","165319","0.0-11.0-77.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","89","165803","0.0-11.0-78.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","90","166288","0.0-11.0-79.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","91","166772","0.0-11.0-80.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","92","167259","0.0-11.0-81.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","93","167742","0.0-11.0-82.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","94","168228","0.0-11.0-83.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","95","168711","0.0-11.0-84.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","96","169195","0.0-11.0-85.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","97","169680","0.0-11.0-86.0","lang2","do","","-1","sound/do.wav"
"108.97959183674288","","audio-keyboard-response","98","170165","0.0-11.0-87.0","lang2","do","","32","sound/go.wav"
"-1000","","audio-keyboard-response","99","170648","0.0-11.0-88.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","100","171132","0.0-11.0-89.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","101","171617","0.0-11.0-90.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","102","172101","0.0-11.0-91.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","103","172586","0.0-11.0-92.0","lang2","do","","-1","sound/do.wav"
"149.6145124716577","","audio-keyboard-response","104","173070","0.0-11.0-93.0","lang2","do","","32","sound/da.wav"
"-1000","","audio-keyboard-response","105","173552","0.0-11.0-94.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","106","174038","0.0-11.0-95.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","107","174521","0.0-11.0-96.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","108","175006","0.0-11.0-97.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","109","175492","0.0-11.0-98.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","110","175976","0.0-11.0-99.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","111","176462","0.0-11.0-100.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","112","176945","0.0-11.0-101.0","lang2","do","","-1","sound/do.wav"
"79.95464852609757","","audio-keyboard-response","113","177431","0.0-11.0-102.0","lang2","do","","32","sound/go.wav"
"-1000","","audio-keyboard-response","114","177916","0.0-11.0-103.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","115","178402","0.0-11.0-104.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","116","178884","0.0-11.0-105.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","117","179371","0.0-11.0-106.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","118","179852","0.0-11.0-107.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","119","180334","0.0-11.0-108.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","120","180818","0.0-11.0-109.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","121","181303","0.0-11.0-110.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","122","181785","0.0-11.0-111.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","123","182270","0.0-11.0-112.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","124","182755","0.0-11.0-113.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","125","183236","0.0-11.0-114.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","126","183718","0.0-11.0-115.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","127","184201","0.0-11.0-116.0","lang2","do","","-1","sound/do.wav"
"79.95464852606915","","audio-keyboard-response","128","184682","0.0-11.0-117.0","lang2","do","","32","sound/pa.wav"
"-1000","","audio-keyboard-response","129","185164","0.0-11.0-118.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","130","185648","0.0-11.0-119.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","131","186134","0.0-11.0-120.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","132","186616","0.0-11.0-121.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","133","187102","0.0-11.0-122.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","134","187587","0.0-11.0-123.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","135","188071","0.0-11.0-124.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","136","188554","0.0-11.0-125.0","lang2","do","","-1","sound/do.wav"
"201.859410430842","","audio-keyboard-response","137","189035","0.0-11.0-126.0","lang2","do","","32","sound/pa.wav"
"-1000","","audio-keyboard-response","138","189517","0.0-11.0-127.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","139","189999","0.0-11.0-128.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","140","190480","0.0-11.0-129.0","lang2","do","","-1","sound/da.wav"
"155.41950113379244","","audio-keyboard-response","141","190962","0.0-11.0-130.0","lang2","do","","32","sound/ro.wav"
"-1000","","audio-keyboard-response","142","191444","0.0-11.0-131.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","143","191925","0.0-11.0-132.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","144","192407","0.0-11.0-133.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","145","192889","0.0-11.0-134.0","lang2","do","","-1","sound/do.wav"
"27.70975056688485","","audio-keyboard-response","146","193370","0.0-11.0-135.0","lang2","do","","32","sound/go.wav"
"-1000","","audio-keyboard-response","147","193852","0.0-11.0-136.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","148","194337","0.0-11.0-137.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","149","194822","0.0-11.0-138.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","150","195303","0.0-11.0-139.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","151","195785","0.0-11.0-140.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","152","196268","0.0-11.0-141.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","153","196750","0.0-11.0-142.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","154","197231","0.0-11.0-143.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","155","197713","0.0-11.0-144.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","156","198194","0.0-11.0-145.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","157","198676","0.0-11.0-146.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","158","199158","0.0-11.0-147.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","159","199640","0.0-11.0-148.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","160","200124","0.0-11.0-149.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","161","200608","0.0-11.0-150.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","162","201090","0.0-11.0-151.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","163","201573","0.0-11.0-152.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","164","202058","0.0-11.0-153.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","165","202543","0.0-11.0-154.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","166","203027","0.0-11.0-155.0","lang2","do","","-1","sound/do.wav"
"39.319727891182765","","audio-keyboard-response","167","203512","0.0-11.0-156.0","lang2","do","","32","sound/go.wav"
"-1000","","audio-keyboard-response","168","203996","0.0-11.0-157.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","169","204481","0.0-11.0-158.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","170","204968","0.0-11.0-159.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","171","205450","0.0-11.0-160.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","172","205935","0.0-11.0-161.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","173","206420","0.0-11.0-162.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","174","206904","0.0-11.0-163.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","175","207389","0.0-11.0-164.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","176","207874","0.0-11.0-165.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","177","208358","0.0-11.0-166.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","178","208840","0.0-11.0-167.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","179","209325","0.0-11.0-168.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","180","209810","0.0-11.0-169.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","181","210295","0.0-11.0-170.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","182","210778","0.0-11.0-171.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","183","211260","0.0-11.0-172.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","184","211746","0.0-11.0-173.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","185","212230","0.0-11.0-174.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","186","212716","0.0-11.0-175.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","187","213198","0.0-11.0-176.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","188","213684","0.0-11.0-177.0","lang2","do","","-1","sound/da.wav"
"190.2494331065725","","audio-keyboard-response","189","214167","0.0-11.0-178.0","lang2","do","","32","sound/ro.wav"
"-1000","","audio-keyboard-response","190","214649","0.0-11.0-179.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","191","215131","0.0-11.0-180.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","192","215613","0.0-11.0-181.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","193","216095","0.0-11.0-182.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","194","216577","0.0-11.0-183.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","195","217058","0.0-11.0-184.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","196","217540","0.0-11.0-185.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","197","218022","0.0-11.0-186.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","198","218503","0.0-11.0-187.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","199","218986","0.0-11.0-188.0","lang2","do","","-1","sound/do.wav"
"103.17460317460814","","audio-keyboard-response","200","219467","0.0-11.0-189.0","lang2","do","","32","sound/da.wav"
"-1000","","audio-keyboard-response","201","219950","0.0-11.0-190.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","202","220432","0.0-11.0-191.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","203","220913","0.0-11.0-192.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","204","221394","0.0-11.0-193.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","205","221875","0.0-11.0-194.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","206","222357","0.0-11.0-195.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","207","222840","0.0-11.0-196.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","208","223322","0.0-11.0-197.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","209","223803","0.0-11.0-198.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","210","224288","0.0-11.0-199.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","211","224772","0.0-11.0-200.0","lang2","do","","-1","sound/do.wav"
"120.58956916101238","","audio-keyboard-response","212","225253","0.0-11.0-201.0","lang2","do","","32","sound/pa.wav"
"-1000","","audio-keyboard-response","213","225736","0.0-11.0-202.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","214","226218","0.0-11.0-203.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","215","226699","0.0-11.0-204.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","216","227182","0.0-11.0-205.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","217","227665","0.0-11.0-206.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","218","228146","0.0-11.0-207.0","lang2","do","","-1","sound/go.wav"
