"","trial","reaction_time","id","targ_index","scaled_rt"
"218",329,NA,"blast_a_005",26,NA
"219",341,NA,"blast_a_005",27,NA
"220",347,NA,"blast_a_005",28,NA
"221",362,NA,"blast_a_005",29,NA
"222",371,NA,"blast_a_005",30,NA
"223",383,NA,"blast_a_005",31,NA
"224",398,NA,"blast_a_005",32,NA
"225",404,NA,"blast_a_005",33,NA
"226",419,NA,"blast_a_005",34,NA
"227",434,NA,"blast_a_005",35,NA
"228",449,NA,"blast_a_005",36,NA
"229",461,NA,"blast_a_005",37,NA
"230",470,NA,"blast_a_005",38,NA
"231",479,NA,"blast_a_005",39,NA
"232",485,NA,"blast_a_005",40,NA
"233",500,NA,"blast_a_005",41,NA
"234",512,NA,"blast_a_005",42,NA
"235",530,NA,"blast_a_005",43,NA
"236",551,NA,"blast_a_005",44,NA
"237",557,NA,"blast_a_005",45,NA
"238",572,NA,"blast_a_005",46,NA
"239",581,NA,"blast_a_005",47,NA
"240",596,NA,"blast_a_005",48,NA
"241",28,510.666666666676,"blast_a_006",1,1.59557259343288
"242",43,390.666666666671,"blast_a_006",2,0.734363955136486
"243",61,299.999999999997,"blast_a_006",3,0.083672983979186
"244",70,289.333333333346,"blast_a_006",4,0.00712110501962022
"245",79,340.000000000003,"blast_a_006",5,0.370742530078017
"246",88,NA,"blast_a_006",6,NA
"247",103,-321.333333333324,"blast_a_006",7,-4.37547396542187
"248",112,260.000000000005,"blast_a_006",8,-0.203396562119543
"249",127,299.999999999997,"blast_a_006",9,0.083672983979186
"250",145,331.999999999994,"blast_a_006",10,0.313328620858189
"251",160,300.000000000011,"blast_a_006",11,0.083672983979288
"252",169,270.666666666671,"blast_a_006",12,-0.126844683159875
"253",181,270.666666666671,"blast_a_006",13,-0.126844683159875
"254",193,300.000000000011,"blast_a_006",14,0.083672983979288
"255",205,-291.999999999983,"blast_a_006",15,-4.1649562982827
"256",220,318.666666666672,"blast_a_006",16,0.217638772158681
"257",232,348.000000000013,"blast_a_006",17,0.428156439297844
"258",244,310.666666666663,"blast_a_006",18,0.160224862938854
"259",256,300.000000000011,"blast_a_006",19,0.083672983979288
"260",268,350.666666666655,"blast_a_006",20,0.447294409037582
"261",274,329.333333333352,"blast_a_006",21,0.294190651118451
"262",292,300.000000000011,"blast_a_006",22,0.083672983979288
"263",304,270.666666666671,"blast_a_006",23,-0.126844683159875
"264",313,310.666666666663,"blast_a_006",24,0.160224862938854
"265",325,300.000000000011,"blast_a_006",25,0.083672983979288
"266",337,300.000000000011,"blast_a_006",26,0.083672983979288
"267",355,340.000000000003,"blast_a_006",27,0.370742530078017
"268",364,299.999999999983,"blast_a_006",28,0.083672983979084
"269",376,NA,"blast_a_006",29,NA
"270",385,310.666666666663,"blast_a_006",30,0.160224862938854
"271",391,350.666666666655,"blast_a_006",31,0.447294409037582
"272",406,318.666666666672,"blast_a_006",32,0.217638772158681
"273",415,300.000000000011,"blast_a_006",33,0.083672983979288
"274",427,NA,"blast_a_006",34,NA
"275",439,358.666666666636,"blast_a_006",35,0.504708318257206
"276",457,281.333333333293,"blast_a_006",36,-0.050292804200513
"277",463,289.333333333275,"blast_a_006",37,0.00712110501911029
"278",475,310.666666666634,"blast_a_006",38,0.16022486293865
"279",493,NA,"blast_a_006",39,NA
"280",505,321.333333333314,"blast_a_006",40,0.236776741898419
"281",517,350.666666666655,"blast_a_006",41,0.447294409037582
"282",523,318.666666666616,"blast_a_006",42,0.217638772158273
