,X.1,X,subject,gender,age,language,task_order,task,trial,trial_order,trial_accuracy,fam_ratings,trial_number
474,474,474,12,female,21,english,0,1,24,foil,0,2,13
475,475,475,12,female,21,english,0,1,25,word,0,2,19
476,476,476,12,female,21,english,0,0,1,word,1,NA,NA
477,477,477,12,female,21,english,0,0,2,foil,1,NA,NA
478,478,478,12,female,21,english,0,0,3,word,1,NA,NA
479,479,479,12,female,21,english,0,0,4,word,0,NA,NA
480,480,480,12,female,21,english,0,0,5,word,0,NA,NA
481,481,481,12,female,21,english,0,0,6,word,1,NA,NA
482,482,482,12,female,21,english,0,0,7,foil,0,NA,NA
483,483,483,12,female,21,english,0,0,8,word,1,NA,NA
484,484,484,12,female,21,english,0,0,9,foil,1,NA,NA
485,485,485,12,female,21,english,0,0,10,foil,0,NA,NA
486,486,486,12,female,21,english,0,0,11,foil,1,NA,NA
487,487,487,12,female,21,english,0,0,12,foil,1,NA,NA
488,488,488,12,female,21,english,0,0,13,word,1,NA,NA
489,489,489,12,female,21,english,0,0,14,foil,1,NA,NA
490,490,490,12,female,21,english,0,0,15,foil,0,NA,NA
491,491,491,12,female,21,english,0,0,16,foil,0,NA,NA
492,492,492,12,female,21,english,0,0,17,foil,1,NA,NA
493,493,493,12,female,21,english,0,0,18,foil,1,NA,NA
494,494,494,12,female,21,english,0,0,19,word,1,NA,NA
495,495,495,12,female,21,english,0,0,20,word,0,NA,NA
496,496,496,12,female,21,english,0,0,21,word,1,NA,NA
497,497,497,12,female,21,english,0,0,22,foil,1,NA,NA
498,498,498,12,female,21,english,0,0,23,word,0,NA,NA
499,499,499,12,female,21,english,0,0,24,foil,0,NA,NA
500,500,500,12,female,21,english,0,0,25,word,1,NA,NA
501,501,501,13,female,18,english,0,1,1,foil,1,2,12
502,502,502,13,female,18,english,0,1,2,word,1,1,20
503,503,503,13,female,18,english,0,1,3,word,1,1,17
504,504,504,13,female,18,english,0,1,4,foil,1,0,22
505,505,505,13,female,18,english,0,1,5,word,0,1,19
506,506,506,13,female,18,english,0,1,6,foil,0,1,2
507,507,507,13,female,18,english,0,1,7,foil,1,1,23
508,508,508,13,female,18,english,0,1,8,word,1,1,24
509,509,509,13,female,18,english,0,1,9,foil,0,2,8
510,510,510,13,female,18,english,0,1,10,word,0,0,3
511,511,511,13,female,18,english,0,1,11,word,0,4,14
512,512,512,13,female,18,english,0,1,12,foil,0,1,11
513,513,513,13,female,18,english,0,1,13,foil,1,2,13
514,514,514,13,female,18,english,0,1,14,word,0,1,18
515,515,515,13,female,18,english,0,1,15,foil,0,0,7
516,516,516,13,female,18,english,0,1,16,foil,1,1,6
517,517,517,13,female,18,english,0,1,17,foil,0,1,16
518,518,518,13,female,18,english,0,1,18,foil,1,2,21
519,519,519,13,female,18,english,0,1,19,word,0,2,4
520,520,520,13,female,18,english,0,1,20,word,0,1,9
521,521,521,13,female,18,english,0,1,21,foil,0,2,1
522,522,522,13,female,18,english,0,1,22,word,0,1,25
523,523,523,13,female,18,english,0,1,23,word,1,4,5
524,524,524,13,female,18,english,0,1,24,word,0,0,15
525,525,525,13,female,18,english,0,1,25,word,1,0,10
526,526,526,13,female,18,english,0,0,1,foil,1,NA,NA
527,527,527,13,female,18,english,0,0,2,foil,0,NA,NA
528,528,528,13,female,18,english,0,0,3,word,1,NA,NA
529,529,529,13,female,18,english,0,0,4,word,0,NA,NA
530,530,530,13,female,18,english,0,0,5,word,1,NA,NA
531,531,531,13,female,18,english,0,0,6,word,0,NA,NA
532,532,532,13,female,18,english,0,0,7,word,1,NA,NA
533,533,533,13,female,18,english,0,0,8,foil,0,NA,NA
534,534,534,13,female,18,english,0,0,9,word,0,NA,NA
535,535,535,13,female,18,english,0,0,10,foil,1,NA,NA
536,536,536,13,female,18,english,0,0,11,word,1,NA,NA
537,537,537,13,female,18,english,0,0,12,foil,0,NA,NA
538,538,538,13,female,18,english,0,0,13,foil,0,NA,NA
539,539,539,13,female,18,english,0,0,14,foil,1,NA,NA
540,540,540,13,female,18,english,0,0,15,foil,0,NA,NA
541,541,541,13,female,18,english,0,0,16,foil,1,NA,NA
542,542,542,13,female,18,english,0,0,17,word,1,NA,NA
543,543,543,13,female,18,english,0,0,18,foil,1,NA,NA
544,544,544,13,female,18,english,0,0,19,foil,1,NA,NA
545,545,545,13,female,18,english,0,0,20,foil,1,NA,NA
546,546,546,13,female,18,english,0,0,21,word,0,NA,NA
547,547,547,13,female,18,english,0,0,22,word,1,NA,NA
548,548,548,13,female,18,english,0,0,23,foil,1,NA,NA
549,549,549,13,female,18,english,0,0,24,word,0,NA,NA
550,550,550,13,female,18,english,0,0,25,word,1,NA,NA
551,551,551,14,female,21,english,1,1,1,foil,0,0,2
552,552,552,14,female,21,english,1,1,2,foil,0,4,23
553,553,553,14,female,21,english,1,1,3,word,0,2,25
554,554,554,14,female,21,english,1,1,4,word,1,3,18
555,555,555,14,female,21,english,1,1,5,word,1,0,20
556,556,556,14,female,21,english,1,1,6,word,0,1,17
557,557,557,14,female,21,english,1,1,7,foil,0,3,22
558,558,558,14,female,21,english,1,1,8,foil,1,0,1
559,559,559,14,female,21,english,1,1,9,word,1,1,15
560,560,560,14,female,21,english,1,1,10,word,1,0,5
561,561,561,14,female,21,english,1,1,11,word,1,0,9
562,562,562,14,female,21,english,1,1,12,foil,1,0,16
563,563,563,14,female,21,english,1,1,13,foil,0,1,7
564,564,564,14,female,21,english,1,1,14,word,1,0,24
565,565,565,14,female,21,english,1,1,15,foil,0,1,8
566,566,566,14,female,21,english,1,1,16,word,1,0,14
567,567,567,14,female,21,english,1,1,17,word,1,1,3
568,568,568,14,female,21,english,1,1,18,word,1,0,10
569,569,569,14,female,21,english,1,1,19,word,1,1,4
570,570,570,14,female,21,english,1,1,20,foil,0,1,6
571,571,571,14,female,21,english,1,1,21,foil,0,2,12
572,572,572,14,female,21,english,1,1,22,word,1,0,19
573,573,573,14,female,21,english,1,1,23,foil,0,0,13
574,574,574,14,female,21,english,1,1,24,foil,0,1,21
575,575,575,14,female,21,english,1,1,25,foil,0,5,11
576,576,576,14,female,21,english,1,0,1,word,0,NA,NA
577,577,577,14,female,21,english,1,0,2,word,0,NA,NA
578,578,578,14,female,21,english,1,0,3,foil,0,NA,NA
579,579,579,14,female,21,english,1,0,4,word,1,NA,NA
580,580,580,14,female,21,english,1,0,5,word,0,NA,NA
581,581,581,14,female,21,english,1,0,6,foil,1,NA,NA
582,582,582,14,female,21,english,1,0,7,foil,0,NA,NA
583,583,583,14,female,21,english,1,0,8,foil,0,NA,NA
584,584,584,14,female,21,english,1,0,9,word,0,NA,NA
585,585,585,14,female,21,english,1,0,10,word,1,NA,NA
586,586,586,14,female,21,english,1,0,11,foil,0,NA,NA
587,587,587,14,female,21,english,1,0,12,word,1,NA,NA
588,588,588,14,female,21,english,1,0,13,foil,0,NA,NA
589,589,589,14,female,21,english,1,0,14,foil,0,NA,NA
590,590,590,14,female,21,english,1,0,15,foil,1,NA,NA
591,591,591,14,female,21,english,1,0,16,word,1,NA,NA
592,592,592,14,female,21,english,1,0,17,word,0,NA,NA
593,593,593,14,female,21,english,1,0,18,foil,1,NA,NA
594,594,594,14,female,21,english,1,0,19,word,1,NA,NA
595,595,595,14,female,21,english,1,0,20,word,1,NA,NA
596,596,596,14,female,21,english,1,0,21,foil,0,NA,NA
597,597,597,14,female,21,english,1,0,22,foil,1,NA,NA
598,598,598,14,female,21,english,1,0,23,foil,1,NA,NA
599,599,599,14,female,21,english,1,0,24,word,1,NA,NA
600,600,600,14,female,21,english,1,0,25,foil,1,NA,NA
601,601,601,15,male,22,english,0,1,1,foil,0,1,22
602,602,602,15,male,22,english,0,1,2,foil,1,2,1
603,603,603,15,male,22,english,0,1,3,word,1,2,3
604,604,604,15,male,22,english,0,1,4,foil,1,2,13
605,605,605,15,male,22,english,0,1,5,foil,0,1,12
606,606,606,15,male,22,english,0,1,6,foil,1,1,11
607,607,607,15,male,22,english,0,1,7,foil,0,0,2
608,608,608,15,male,22,english,0,1,8,foil,0,1,16
609,609,609,15,male,22,english,0,1,9,foil,0,2,21
610,610,610,15,male,22,english,0,1,10,foil,0,1,7
611,611,611,15,male,22,english,0,1,11,word,0,1,9
612,612,612,15,male,22,english,0,1,12,word,1,2,24
613,613,613,15,male,22,english,0,1,13,word,1,1,15
614,614,614,15,male,22,english,0,1,14,word,1,1,19
615,615,615,15,male,22,english,0,1,15,word,1,1,14
616,616,616,15,male,22,english,0,1,16,word,0,2,25
617,617,617,15,male,22,english,0,1,17,foil,0,0,23
618,618,618,15,male,22,english,0,1,18,word,1,0,4
619,619,619,15,male,22,english,0,1,19,word,1,1,5
620,620,620,15,male,22,english,0,1,20,foil,1,2,8
621,621,621,15,male,22,english,0,1,21,word,1,1,18
622,622,622,15,male,22,english,0,1,22,foil,0,2,6
623,623,623,15,male,22,english,0,1,23,word,0,0,17
624,624,624,15,male,22,english,0,1,24,word,1,2,20
625,625,625,15,male,22,english,0,1,25,word,1,1,10
626,626,626,15,female,22,english,0,0,1,foil,0,NA,NA
627,627,627,15,female,22,english,0,0,2,word,0,NA,NA
628,628,628,15,female,22,english,0,0,3,foil,1,NA,NA
629,629,629,15,female,22,english,0,0,4,word,1,NA,NA
630,630,630,15,female,22,english,0,0,5,word,0,NA,NA
631,631,631,15,female,22,english,0,0,6,word,1,NA,NA
632,632,632,15,female,22,english,0,0,7,foil,0,NA,NA
633,633,633,15,female,22,english,0,0,8,word,0,NA,NA
634,634,634,15,female,22,english,0,0,9,word,1,NA,NA
635,635,635,15,female,22,english,0,0,10,foil,0,NA,NA
636,636,636,15,female,22,english,0,0,11,foil,0,NA,NA
637,637,637,15,female,22,english,0,0,12,foil,1,NA,NA
638,638,638,15,female,22,english,0,0,13,word,1,NA,NA
639,639,639,15,female,22,english,0,0,14,word,0,NA,NA
640,640,640,15,female,22,english,0,0,15,foil,0,NA,NA
641,641,641,15,female,22,english,0,0,16,foil,0,NA,NA
642,642,642,15,female,22,english,0,0,17,word,1,NA,NA
643,643,643,15,female,22,english,0,0,18,foil,1,NA,NA
644,644,644,15,female,22,english,0,0,19,word,1,NA,NA
645,645,645,15,female,22,english,0,0,20,word,0,NA,NA
646,646,646,15,female,22,english,0,0,21,foil,0,NA,NA
647,647,647,15,female,22,english,0,0,22,foil,1,NA,NA
648,648,648,15,female,22,english,0,0,23,word,0,NA,NA
649,649,649,15,female,22,english,0,0,24,foil,1,NA,NA
650,650,650,15,female,22,english,0,0,25,foil,0,NA,NA
651,651,651,16,female,19,english,0,1,1,foil,1,1,11
652,652,652,16,female,19,english,0,1,2,word,1,1,15
653,653,653,16,female,19,english,0,1,3,word,1,0,9
654,654,654,16,female,19,english,0,1,4,word,0,0,10
655,655,655,16,female,19,english,0,1,5,foil,0,0,21
656,656,656,16,female,19,english,0,1,6,word,1,1,20
657,657,657,16,female,19,english,0,1,7,word,1,2,14
658,658,658,16,female,19,english,0,1,8,foil,1,4,7
659,659,659,16,female,19,english,0,1,9,foil,0,1,23
660,660,660,16,female,19,english,0,1,10,word,1,2,3
661,661,661,16,female,19,english,0,1,11,word,0,0,24
662,662,662,16,female,19,english,0,1,12,word,0,2,5
663,663,663,16,female,19,english,0,1,13,foil,0,1,22
664,664,664,16,female,19,english,0,1,14,word,1,0,4
665,665,665,16,female,19,english,0,1,15,foil,1,0,12
666,666,666,16,female,19,english,0,1,16,foil,1,2,13
667,667,667,16,female,19,english,0,1,17,word,1,0,17
668,668,668,16,female,19,english,0,1,18,foil,1,2,8
669,669,669,16,female,19,english,0,1,19,foil,1,0,6
670,670,670,16,female,19,english,0,1,20,word,1,0,19
671,671,671,16,female,19,english,0,1,21,foil,0,0,1
672,672,672,16,female,19,english,0,1,22,foil,1,1,2
673,673,673,16,female,19,english,0,1,23,word,0,3,18
674,674,674,16,female,19,english,0,1,24,foil,1,2,16
675,675,675,16,female,19,english,0,1,25,word,1,0,25
676,676,676,16,male,19,english,0,0,1,foil,0,NA,NA
677,677,677,16,male,19,english,0,0,2,foil,1,NA,NA
678,678,678,16,male,19,english,0,0,3,foil,1,NA,NA
679,679,679,16,male,19,english,0,0,4,word,1,NA,NA
680,680,680,16,male,19,english,0,0,5,word,0,NA,NA
681,681,681,16,male,19,english,0,0,6,foil,0,NA,NA
682,682,682,16,male,19,english,0,0,7,foil,1,NA,NA
683,683,683,16,male,19,english,0,0,8,word,1,NA,NA
684,684,684,16,male,19,english,0,0,9,word,1,NA,NA
685,685,685,16,male,19,english,0,0,10,foil,1,NA,NA
686,686,686,16,male,19,english,0,0,11,foil,1,NA,NA
687,687,687,16,male,19,english,0,0,12,word,1,NA,NA
688,688,688,16,male,19,english,0,0,13,word,1,NA,NA
689,689,689,16,male,19,english,0,0,14,foil,1,NA,NA
690,690,690,16,male,19,english,0,0,15,foil,1,NA,NA
691,691,691,16,male,19,english,0,0,16,word,1,NA,NA
692,692,692,16,male,19,english,0,0,17,foil,1,NA,NA
693,693,693,16,male,19,english,0,0,18,foil,1,NA,NA
694,694,694,16,male,19,english,0,0,19,word,0,NA,NA
695,695,695,16,male,19,english,0,0,20,word,0,NA,NA
696,696,696,16,male,19,english,0,0,21,foil,0,NA,NA
697,697,697,16,male,19,english,0,0,22,word,0,NA,NA
698,698,698,16,male,19,english,0,0,23,word,1,NA,NA
699,699,699,16,male,19,english,0,0,24,foil,1,NA,NA
700,700,700,16,male,19,english,0,0,25,word,0,NA,NA
701,701,701,17,female,20,english,1,1,1,word,1,1,4
702,702,702,17,female,20,english,1,1,2,foil,0,2,8
703,703,703,17,female,20,english,1,1,3,word,0,1,17
704,704,704,17,female,20,english,1,1,4,word,0,0,19
705,705,705,17,female,20,english,1,1,5,word,1,4,15
706,706,706,17,female,20,english,1,1,6,word,0,2,25
707,707,707,17,female,20,english,1,1,7,foil,0,0,11
708,708,708,17,female,20,english,1,1,8,foil,1,1,13
709,709,709,17,female,20,english,1,1,9,foil,0,1,16
710,710,710,17,female,20,english,1,1,10,foil,0,0,6
711,711,711,17,female,20,english,1,1,11,foil,0,1,2
712,712,712,17,female,20,english,1,1,12,word,1,3,18
713,713,713,17,female,20,english,1,1,13,word,1,1,20
714,714,714,17,female,20,english,1,1,14,word,1,1,3
715,715,715,17,female,20,english,1,1,15,word,0,2,9
716,716,716,17,female,20,english,1,1,16,foil,0,0,12
717,717,717,17,female,20,english,1,1,17,foil,0,5,7
718,718,718,17,female,20,english,1,1,18,foil,1,2,1
719,719,719,17,female,20,english,1,1,19,foil,0,2,22
720,720,720,17,female,20,english,1,1,20,foil,1,1,23
721,721,721,17,female,20,english,1,1,21,word,1,0,24
722,722,722,17,female,20,english,1,1,22,word,1,1,14
723,723,723,17,female,20,english,1,1,23,foil,0,2,21
724,724,724,17,female,20,english,1,1,24,word,1,1,5
725,725,725,17,female,20,english,1,1,25,word,1,5,10
726,726,726,17,female,20,english,1,0,1,word,1,NA,NA
727,727,727,17,female,20,english,1,0,2,foil,0,NA,NA
728,728,728,17,female,20,english,1,0,3,foil,1,NA,NA
729,729,729,17,female,20,english,1,0,4,foil,0,NA,NA
730,730,730,17,female,20,english,1,0,5,word,1,NA,NA
731,731,731,17,female,20,english,1,0,6,foil,0,NA,NA
732,732,732,17,female,20,english,1,0,7,foil,0,NA,NA
733,733,733,17,female,20,english,1,0,8,foil,1,NA,NA
734,734,734,17,female,20,english,1,0,9,foil,1,NA,NA
735,735,735,17,female,20,english,1,0,10,word,1,NA,NA
736,736,736,17,female,20,english,1,0,11,word,1,NA,NA
737,737,737,17,female,20,english,1,0,12,word,1,NA,NA
738,738,738,17,female,20,english,1,0,13,word,0,NA,NA
739,739,739,17,female,20,english,1,0,14,word,1,NA,NA
740,740,740,17,female,20,english,1,0,15,foil,0,NA,NA
741,741,741,17,female,20,english,1,0,16,word,0,NA,NA
742,742,742,17,female,20,english,1,0,17,foil,0,NA,NA
743,743,743,17,female,20,english,1,0,18,foil,1,NA,NA
744,744,744,17,female,20,english,1,0,19,word,0,NA,NA
745,745,745,17,female,20,english,1,0,20,foil,0,NA,NA
746,746,746,17,female,20,english,1,0,21,word,1,NA,NA
747,747,747,17,female,20,english,1,0,22,foil,1,NA,NA
748,748,748,17,female,20,english,1,0,23,word,1,NA,NA
749,749,749,17,female,20,english,1,0,24,word,0,NA,NA
750,750,750,17,female,20,english,1,0,25,foil,1,NA,NA
751,751,751,19,female,30,english,0,1,1,word,1,1,19
752,752,752,19,female,30,english,0,1,2,word,1,2,3
753,753,753,19,female,30,english,0,1,3,foil,1,1,12
754,754,754,19,female,30,english,0,1,4,word,1,4,18
755,755,755,19,female,30,english,0,1,5,foil,1,1,16
756,756,756,19,female,30,english,0,1,6,foil,1,0,11
757,757,757,19,female,30,english,0,1,7,word,0,0,15
758,758,758,19,female,30,english,0,1,8,word,1,1,14
759,759,759,19,female,30,english,0,1,9,foil,0,1,6
760,760,760,19,female,30,english,0,1,10,foil,0,2,8
761,761,761,19,female,30,english,0,1,11,foil,0,4,13
762,762,762,19,female,30,english,0,1,12,foil,0,1,22
763,763,763,19,female,30,english,0,1,13,word,1,3,17
764,764,764,19,female,30,english,0,1,14,word,1,0,20
765,765,765,19,female,30,english,0,1,15,foil,0,2,7
766,766,766,19,female,30,english,0,1,16,word,1,1,9
767,767,767,19,female,30,english,0,1,17,foil,0,0,1
768,768,768,19,female,30,english,0,1,18,word,0,0,5
769,769,769,19,female,30,english,0,1,19,foil,0,1,21
770,770,770,19,female,30,english,0,1,20,foil,1,1,2
771,771,771,19,female,30,english,0,1,21,foil,0,1,23
772,772,772,19,female,30,english,0,1,22,word,0,5,10
773,773,773,19,female,30,english,0,1,23,word,0,1,25
774,774,774,19,female,30,english,0,1,24,word,1,0,4
775,775,775,19,female,30,english,0,1,25,word,1,1,24
776,776,776,19,female,30,english,0,0,1,foil,1,NA,NA
777,777,777,19,female,30,english,0,0,2,word,0,NA,NA
778,778,778,19,female,30,english,0,0,3,word,1,NA,NA
779,779,779,19,female,30,english,0,0,4,word,1,NA,NA
780,780,780,19,female,30,english,0,0,5,word,0,NA,NA
781,781,781,19,female,30,english,0,0,6,foil,0,NA,NA
782,782,782,19,female,30,english,0,0,7,foil,1,NA,NA
783,783,783,19,female,30,english,0,0,8,foil,1,NA,NA
784,784,784,19,female,30,english,0,0,9,word,1,NA,NA
785,785,785,19,female,30,english,0,0,10,foil,0,NA,NA
786,786,786,19,female,30,english,0,0,11,word,0,NA,NA
787,787,787,19,female,30,english,0,0,12,word,0,NA,NA
788,788,788,19,female,30,english,0,0,13,word,1,NA,NA
789,789,789,19,female,30,english,0,0,14,foil,1,NA,NA
790,790,790,19,female,30,english,0,0,15,word,1,NA,NA
791,791,791,19,female,30,english,0,0,16,foil,0,NA,NA
792,792,792,19,female,30,english,0,0,17,word,0,NA,NA
793,793,793,19,female,30,english,0,0,18,foil,0,NA,NA
794,794,794,19,female,30,english,0,0,19,foil,0,NA,NA
795,795,795,19,female,30,english,0,0,20,foil,1,NA,NA
796,796,796,19,female,30,english,0,0,21,word,1,NA,NA
797,797,797,19,female,30,english,0,0,22,foil,0,NA,NA
798,798,798,19,female,30,english,0,0,23,foil,1,NA,NA
799,799,799,19,female,30,english,0,0,24,word,1,NA,NA
800,800,800,19,female,30,english,0,0,25,foil,1,NA,NA
801,801,801,20,female,20,english,0,1,1,foil,1,2,6
802,802,802,20,female,20,english,0,1,2,word,1,2,14
803,803,803,20,female,20,english,0,1,3,word,1,0,17
804,804,804,20,female,20,english,0,1,4,word,1,1,20
805,805,805,20,female,20,english,0,1,5,foil,1,2,22
806,806,806,20,female,20,english,0,1,6,word,0,4,3
807,807,807,20,female,20,english,0,1,7,word,1,4,15
808,808,808,20,female,20,english,0,1,8,word,1,2,5
809,809,809,20,female,20,english,0,1,9,word,1,0,24
810,810,810,20,female,20,english,0,1,10,foil,0,4,1
811,811,811,20,female,20,english,0,1,11,word,1,1,19
812,812,812,20,female,20,english,0,1,12,foil,0,3,8
813,813,813,20,female,20,english,0,1,13,word,0,0,10
814,814,814,20,female,20,english,0,1,14,foil,1,3,11
815,815,815,20,female,20,english,0,1,15,word,1,2,25
816,816,816,20,female,20,english,0,1,16,foil,0,1,23
817,817,817,20,female,20,english,0,1,17,word,0,1,9
818,818,818,20,female,20,english,0,1,18,word,1,2,18
819,819,819,20,female,20,english,0,1,19,word,1,0,4
820,820,820,20,female,20,english,0,1,20,foil,0,3,7
821,821,821,20,female,20,english,0,1,21,foil,1,2,21
822,822,822,20,female,20,english,0,1,22,foil,1,2,16
823,823,823,20,female,20,english,0,1,23,foil,0,2,12
824,824,824,20,female,20,english,0,1,24,foil,0,1,2
825,825,825,20,female,20,english,0,1,25,foil,0,1,13
826,826,826,20,female,20,english,0,0,1,foil,1,NA,NA
827,827,827,20,female,20,english,0,0,2,word,0,NA,NA
828,828,828,20,female,20,english,0,0,3,foil,1,NA,NA
829,829,829,20,female,20,english,0,0,4,word,1,NA,NA
830,830,830,20,female,20,english,0,0,5,word,1,NA,NA
831,831,831,20,female,20,english,0,0,6,word,1,NA,NA
832,832,832,20,female,20,english,0,0,7,foil,1,NA,NA
833,833,833,20,female,20,english,0,0,8,word,1,NA,NA
834,834,834,20,female,20,english,0,0,9,word,1,NA,NA
835,835,835,20,female,20,english,0,0,10,foil,0,NA,NA
836,836,836,20,female,20,english,0,0,11,word,0,NA,NA
837,837,837,20,female,20,english,0,0,12,foil,1,NA,NA
838,838,838,20,female,20,english,0,0,13,foil,0,NA,NA
839,839,839,20,female,20,english,0,0,14,word,1,NA,NA
840,840,840,20,female,20,english,0,0,15,foil,1,NA,NA
841,841,841,20,female,20,english,0,0,16,word,0,NA,NA
842,842,842,20,female,20,english,0,0,17,foil,1,NA,NA
843,843,843,20,female,20,english,0,0,18,foil,1,NA,NA
844,844,844,20,female,20,english,0,0,19,foil,0,NA,NA
845,845,845,20,female,20,english,0,0,20,foil,0,NA,NA
846,846,846,20,female,20,english,0,0,21,word,0,NA,NA
847,847,847,20,female,20,english,0,0,22,word,1,NA,NA
848,848,848,20,female,20,english,0,0,23,word,0,NA,NA
849,849,849,20,female,20,english,0,0,24,foil,1,NA,NA
850,850,850,20,female,20,english,0,0,25,foil,1,NA,NA
851,851,851,21,female,21,english,0,1,1,foil,1,1,16
852,852,852,21,female,21,english,0,1,2,word,1,0,3
853,853,853,21,female,21,english,0,1,3,foil,0,2,21
854,854,854,21,female,21,english,0,1,4,word,1,1,19
855,855,855,21,female,21,english,0,1,5,word,0,4,4
856,856,856,21,female,21,english,0,1,6,word,1,1,5
857,857,857,21,female,21,english,0,1,7,word,0,1,18
858,858,858,21,female,21,english,0,1,8,word,1,1,17
859,859,859,21,female,21,english,0,1,9,foil,0,0,6
860,860,860,21,female,21,english,0,1,10,foil,1,0,22
861,861,861,21,female,21,english,0,1,11,foil,1,4,12
862,862,862,21,female,21,english,0,1,12,foil,1,0,11
863,863,863,21,female,21,english,0,1,13,foil,0,2,13
864,864,864,21,female,21,english,0,1,14,word,0,1,15
865,865,865,21,female,21,english,0,1,15,foil,1,2,2
866,866,866,21,female,21,english,0,1,16,word,0,4,20
867,867,867,21,female,21,english,0,1,17,word,0,1,9
