word,location,image,repetition,trialnum,condition,letter6,letter5,letter4,letter3,letter2,letter1,corrAns,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,forced_test_trials.thisRepN,forced_test_trials.thisTrialN,forced_test_trials.thisN,forced_test_trials.thisIndex,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,question_key_resp.keys,question_key_resp.corr,question_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
1,3,B.png,18,210,S,,,,,,,,0,17,17,17,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,18,211,S,,,,,,,,0,18,18,18,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,18,212,S,,,,,,,,0,19,19,19,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,18,213,S,,,,,,,,0,20,20,20,,,,,,,,,,,,,3,0.383742643869,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,18,214,S,,,,,,,,0,21,21,21,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,18,215,S,,,,,,,,0,22,22,22,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,18,216,S,,,,,,,,0,23,23,23,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,1,M.png,19,217,S,,,,,,,,0,24,24,24,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,2,K.png,19,218,S,,,,,,,,0,25,25,25,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,3,B.png,19,219,S,,,,,,,,0,26,26,26,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,19,220,S,,,,,,,,0,27,27,27,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,19,221,S,,,,,,,,0,28,28,28,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,19,222,S,,,,,,,,0,29,29,29,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,1,E.png,19,223,S,,,,,,,,0,30,30,30,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,2,L.png,19,224,S,,,,,,,,0,31,31,31,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,3,H.png,19,225,S,,,,,,,,0,32,32,32,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,19,226,S,,,,,,,,0,33,33,33,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,19,227,S,,,,,,,,0,34,34,34,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,19,228,S,,,,,,,,0,35,35,35,,,,,,,,,,,,,3,0.348875463707,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,1,E.png,20,229,S,,,,,,,,0,36,36,36,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,2,L.png,20,230,S,,,,,,,,0,37,37,37,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,3,H.png,20,231,S,,,,,,,,0,38,38,38,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,20,232,S,,,,,,,,0,39,39,39,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,20,233,S,,,,,,,,0,40,40,40,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,20,234,S,,,,,,,,0,41,41,41,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,1,M.png,20,235,S,,,,,,,,0,42,42,42,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,2,K.png,20,236,S,,,,,,,,0,43,43,43,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,3,B.png,20,237,S,,,,,,,,0,44,44,44,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,20,238,S,,,,,,,,0,45,45,45,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,20,239,S,,,,,,,,0,46,46,46,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,20,240,S,,,,,,,,0,47,47,47,,,,,,,,,,,,,3,0.30868832214,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien12.bmp,1,193,R,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien1.bmp,1,194,R,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien1.bmp,1,195,R,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien2.bmp,1,196,R,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien7.bmp,1,197,R,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien8.bmp,1,198,R,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien3.bmp,1,199,R,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,3,0.467016267707,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien5.bmp,1,200,R,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien2.bmp,1,201,R,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien4.bmp,1,202,R,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien9.bmp,1,203,R,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien6.bmp,1,204,R,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien3.bmp,1,205,R,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,3,0.567063001858,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien11.bmp,1,206,R,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien10.bmp,1,207,R,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien4.bmp,1,208,R,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien8.bmp,1,209,R,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien5.bmp,1,210,R,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien9.bmp,1,211,R,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien11.bmp,1,212,R,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien7.bmp,1,213,R,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien10.bmp,1,214,R,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien6.bmp,1,215,R,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien12.bmp,1,216,R,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien7.bmp,1,217,R,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien5.bmp,1,218,R,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien2.bmp,1,219,R,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien4.bmp,1,220,R,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien5.bmp,1,221,R,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien11.bmp,1,222,R,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien11.bmp,1,223,R,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien12.bmp,1,224,R,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien9.bmp,1,225,R,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien4.bmp,1,226,R,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien8.bmp,1,227,R,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien9.bmp,1,228,R,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien6.bmp,1,229,R,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien10.bmp,1,230,R,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien3.bmp,1,231,R,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,3,0.375424924248,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien12.bmp,1,232,R,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien6.bmp,1,233,R,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien3.bmp,1,234,R,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,3,0.550475349068,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien8.bmp,1,235,R,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien2.bmp,1,236,R,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien7.bmp,1,237,R,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,1,Alien1.bmp,1,238,R,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,2,Alien1.bmp,1,239,R,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,3,Alien10.bmp,1,240,R,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,None,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,1,E.png,21,241,S,,,,,,,,0,0,0,0,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,2,L.png,21,242,S,,,,,,,,0,1,1,1,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,3,H.png,21,243,S,,,,,,,,0,2,2,2,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,1,M.png,21,244,S,,,,,,,,0,3,3,3,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,2,K.png,21,245,S,,,,,,,,0,4,4,4,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,3,B.png,21,246,S,,,,,,,,0,5,5,5,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,21,247,S,,,,,,,,0,6,6,6,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,21,248,S,,,,,,,,0,7,7,7,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,21,249,S,,,,,,,,0,8,8,8,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,1,E.png,22,250,S,,,,,,,,0,9,9,9,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,2,L.png,22,251,S,,,,,,,,0,10,10,10,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,3,H.png,22,252,S,,,,,,,,0,11,11,11,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,1,M.png,22,253,S,,,,,,,,0,12,12,12,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,2,K.png,22,254,S,,,,,,,,0,13,13,13,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,3,B.png,22,255,S,,,,,,,,0,14,14,14,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,22,256,S,,,,,,,,0,15,15,15,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,22,257,S,,,,,,,,0,16,16,16,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,22,258,S,,,,,,,,0,17,17,17,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,21,259,S,,,,,,,,0,18,18,18,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,21,260,S,,,,,,,,0,19,19,19,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,21,261,S,,,,,,,,0,20,20,20,,,,,,,,,,,,,3,0.275367381168,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,1,E.png,23,262,S,,,,,,,,0,21,21,21,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,2,L.png,23,263,S,,,,,,,,0,22,22,22,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,3,H.png,23,264,S,,,,,,,,0,23,23,23,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
0,0,blank.png,0,0,B,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,22,265,S,,,,,,,,0,0,0,0,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,22,266,S,,,,,,,,0,1,1,1,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,22,267,S,,,,,,,,0,2,2,2,,,,,,,,,,,,,3,0.350440191745,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,23,268,S,,,,,,,,0,3,3,3,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,23,269,S,,,,,,,,0,4,4,4,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,23,270,S,,,,,,,,0,5,5,5,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,1,M.png,23,271,S,,,,,,,,0,6,6,6,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,2,K.png,23,272,S,,,,,,,,0,7,7,7,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,3,B.png,23,273,S,,,,,,,,0,8,8,8,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,23,274,S,,,,,,,,0,9,9,9,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,23,275,S,,,,,,,,0,10,10,10,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,23,276,S,,,,,,,,0,11,11,11,,,,,,,,,,,,,3,0.241948591254,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,1,D.png,24,277,S,,,,,,,,0,12,12,12,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,2,G.png,24,278,S,,,,,,,,0,13,13,13,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
3,3,C.png,24,279,S,,,,,,,,0,14,14,14,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,1,E.png,24,280,S,,,,,,,,0,15,15,15,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,2,L.png,24,281,S,,,,,,,,0,16,16,16,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
4,3,H.png,24,282,S,,,,,,,,0,17,17,17,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,1,M.png,24,283,S,,,,,,,,0,18,18,18,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,2,K.png,24,284,S,,,,,,,,0,19,19,19,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
1,3,B.png,24,285,S,,,,,,,,0,20,20,20,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,1,A.png,24,286,S,,,,,,,,0,21,21,21,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,2,J.png,24,287,S,,,,,,,,0,22,22,22,,,,,,,,,,,,,None,,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
2,3,F.png,24,288,S,,,,,,,,0,23,23,23,,,,,,,,,,,,,3,0.242018848949,,,,,,,2,3,f005,F,119.990136345,visual,2018_Jan_23_1027,
